tipo_persona_id,sexo_victima
15939.0,Masculino
2549.0,No corresponde
15940.0,Masculino
2550.0,No corresponde
15941.0,Femenino
2551.0,No corresponde
15942.0,Femenino
2552.0,No corresponde
15943.0,Masculino
2553.0,No corresponde
15944.0,Femenino
2554.0,No corresponde
15945.0,Masculino
2555.0,No corresponde
15946.0,Masculino
2556.0,No corresponde
15947.0,Masculino
2557.0,No corresponde
15948.0,Masculino
2558.0,No corresponde
15949.0,Femenino
2559.0,No corresponde
15950.0,Masculino
2560.0,No corresponde
15951.0,Masculino
2561.0,No corresponde
15952.0,Masculino
2562.0,No corresponde
15953.0,Masculino
2563.0,No corresponde
15954.0,Masculino
2564.0,No corresponde
15955.0,Masculino
2565.0,No corresponde
15956.0,Masculino
2566.0,No corresponde
15957.0,Masculino
2567.0,No corresponde
15958.0,Masculino
2568.0,No corresponde
15959.0,Masculino
2569.0,No corresponde
15960.0,Masculino
2570.0,No corresponde
15961.0,Masculino
2571.0,No corresponde
15962.0,Masculino
2572.0,No corresponde
15963.0,Masculino
2573.0,No corresponde
15964.0,Femenino
2574.0,No corresponde
15965.0,Masculino
2575.0,No corresponde
15966.0,Masculino
2576.0,No corresponde
15967.0,Masculino
2577.0,No corresponde
15968.0,Masculino
2578.0,No corresponde
15969.0,Femenino
2579.0,No corresponde
15970.0,Masculino
2580.0,No corresponde
15971.0,Masculino
2581.0,No corresponde
15972.0,Masculino
2582.0,No corresponde
15973.0,Femenino
2583.0,No corresponde
15974.0,Masculino
2584.0,No corresponde
15975.0,Femenino
2585.0,No corresponde
15976.0,Masculino
2586.0,No corresponde
15977.0,Masculino
2587.0,No corresponde
15978.0,Masculino
2588.0,No corresponde
15979.0,Masculino
2589.0,No corresponde
15980.0,Masculino
2590.0,No corresponde
15981.0,Masculino
2591.0,No corresponde
15982.0,Masculino
2592.0,No corresponde
15983.0,Masculino
2593.0,No corresponde
15984.0,Masculino
2594.0,No corresponde
2595.0,No corresponde
15985.0,Masculino
15986.0,Masculino
2596.0,No corresponde
15987.0,Masculino
2597.0,No corresponde
15988.0,Masculino
2598.0,No corresponde
15989.0,Masculino
2599.0,No corresponde
15990.0,Masculino
2600.0,No corresponde
15991.0,Masculino
2601.0,No corresponde
15992.0,Masculino
2602.0,No corresponde
15993.0,Masculino
2603.0,No corresponde
15994.0,Masculino
2604.0,No corresponde
15995.0,Masculino
2605.0,No corresponde
15996.0,Masculino
2606.0,No corresponde
15997.0,Masculino
2607.0,No corresponde
15998.0,Femenino
2608.0,No corresponde
15999.0,Masculino
2609.0,No corresponde
16000.0,Masculino
2610.0,No corresponde
16001.0,Femenino
2611.0,No corresponde
16002.0,Masculino
2612.0,No corresponde
16003.0,Masculino
2613.0,No corresponde
16004.0,Femenino
2614.0,No corresponde
16005.0,Femenino
2615.0,No corresponde
16006.0,Masculino
2616.0,No corresponde
16007.0,Masculino
2617.0,No corresponde
16008.0,Femenino
2618.0,No corresponde
16009.0,Masculino
2619.0,No corresponde
16010.0,Masculino
2620.0,No corresponde
16011.0,Masculino
2621.0,No corresponde
16012.0,Masculino
2622.0,No corresponde
16013.0,Femenino
2623.0,No corresponde
16014.0,Masculino
2624.0,No corresponde
25147.0,Masculino
2625.0,No corresponde
16015.0,Femenino
2626.0,No corresponde
16016.0,Masculino
2627.0,No corresponde
16017.0,Femenino
2628.0,No corresponde
16018.0,Femenino
2629.0,No corresponde
16019.0,Masculino
2630.0,No corresponde
16020.0,Masculino
2631.0,No corresponde
16021.0,Masculino
2632.0,No corresponde
16022.0,Masculino
2633.0,No corresponde
16023.0,Masculino
2634.0,No corresponde
16024.0,Femenino
2635.0,No corresponde
16025.0,Femenino
2636.0,No corresponde
16026.0,Femenino
2637.0,No corresponde
16027.0,Masculino
2638.0,No corresponde
16028.0,Masculino
2639.0,No corresponde
16029.0,Masculino
2640.0,No corresponde
16030.0,Masculino
2641.0,No corresponde
16031.0,Masculino
2642.0,No corresponde
16032.0,Masculino
2643.0,No corresponde
16033.0,Masculino
2644.0,No corresponde
16034.0,Masculino
13603.0,No corresponde
16035.0,Femenino
2645.0,No corresponde
16036.0,Masculino
2646.0,No corresponde
16037.0,Masculino
2647.0,No corresponde
16038.0,Femenino
2648.0,No corresponde
16039.0,Masculino
2649.0,No corresponde
16040.0,Masculino
2650.0,No corresponde
16041.0,Masculino
2651.0,No corresponde
16042.0,Masculino
2652.0,No corresponde
16043.0,Masculino
2653.0,No corresponde
16044.0,Masculino
2654.0,No corresponde
16045.0,Masculino
2655.0,No corresponde
16046.0,Masculino
2656.0,No corresponde
16047.0,Masculino
2657.0,No corresponde
16048.0,Femenino
25151.0,Masculino
2658.0,No corresponde
16049.0,Masculino
2659.0,No corresponde
16050.0,Masculino
2660.0,No corresponde
16051.0,Masculino
2661.0,No corresponde
16052.0,Masculino
2662.0,No corresponde
16053.0,Masculino
2663.0,No corresponde
16054.0,Masculino
2664.0,No corresponde
16055.0,Masculino
2665.0,No corresponde
16056.0,Masculino
2666.0,No corresponde
16057.0,Masculino
2667.0,No corresponde
16058.0,Masculino
2668.0,No corresponde
16059.0,Femenino
2669.0,No corresponde
16060.0,Masculino
2670.0,No corresponde
16061.0,Masculino
2671.0,No corresponde
16062.0,Masculino
2672.0,No corresponde
16063.0,Masculino
2673.0,No corresponde
16064.0,Masculino
2674.0,No corresponde
16065.0,Masculino
2675.0,No corresponde
16066.0,Femenino
2676.0,No corresponde
16067.0,Masculino
2677.0,No corresponde
2678.0,No corresponde
16068.0,Masculino
16069.0,Masculino
2679.0,No corresponde
16070.0,Masculino
2680.0,No corresponde
16071.0,Masculino
2681.0,No corresponde
16072.0,Masculino
16073.0,Femenino
16074.0,Masculino
2682.0,No corresponde
16075.0,Femenino
2683.0,No corresponde
16076.0,Masculino
2684.0,No corresponde
16077.0,Masculino
2685.0,No corresponde
16078.0,Masculino
2686.0,No corresponde
16079.0,Masculino
2687.0,No corresponde
16080.0,Masculino
2688.0,No corresponde
16081.0,Masculino
2689.0,No corresponde
16082.0,Masculino
16083.0,Masculino
2690.0,No corresponde
16084.0,Masculino
2691.0,No corresponde
16085.0,Masculino
16086.0,Femenino
2692.0,No corresponde
16087.0,Masculino
2693.0,No corresponde
16088.0,Masculino
2694.0,No corresponde
16089.0,Masculino
2695.0,No corresponde
16090.0,Masculino
2696.0,No corresponde
16091.0,Masculino
2697.0,No corresponde
16092.0,Masculino
2698.0,No corresponde
2699.0,No corresponde
2700.0,No corresponde
16093.0,Masculino
2701.0,No corresponde
16094.0,Masculino
2702.0,No corresponde
16095.0,Masculino
2703.0,No corresponde
2704.0,No corresponde
2705.0,No corresponde
16096.0,Masculino
2706.0,No corresponde
16097.0,Masculino
2707.0,No corresponde
16098.0,Masculino
2708.0,No corresponde
16099.0,Masculino
2709.0,No corresponde
2710.0,No corresponde
16100.0,Masculino
2711.0,No corresponde
16101.0,Femenino
2712.0,No corresponde
2713.0,No corresponde
2714.0,No corresponde
16102.0,Masculino
2715.0,No corresponde
16103.0,Masculino
2716.0,No corresponde
16104.0,Masculino
2717.0,No corresponde
23457.0,Femenino
2718.0,No corresponde
2719.0,No corresponde
16105.0,Masculino
2720.0,No corresponde
16106.0,Masculino
2721.0,No corresponde
16107.0,Masculino
2722.0,No corresponde
2723.0,No corresponde
2724.0,No corresponde
25143.0,Femenino
2725.0,No corresponde
16108.0,Masculino
2726.0,No corresponde
16109.0,Masculino
5646.0,No corresponde
16110.0,Masculino
2727.0,No corresponde
16111.0,Masculino
2728.0,No corresponde
16112.0,Masculino
2729.0,No corresponde
16113.0,Femenino
2730.0,No corresponde
16114.0,Masculino
2731.0,No corresponde
16115.0,Masculino
2732.0,No corresponde
16116.0,Masculino
2733.0,No corresponde
16117.0,Masculino
2734.0,No corresponde
16118.0,Masculino
2735.0,No corresponde
16119.0,Masculino
2736.0,No corresponde
16120.0,Masculino
2737.0,No corresponde
16121.0,Masculino
2738.0,No corresponde
16122.0,Masculino
2739.0,No corresponde
16123.0,Femenino
2740.0,No corresponde
16124.0,Masculino
2741.0,No corresponde
16125.0,Masculino
2742.0,No corresponde
16126.0,Femenino
2743.0,No corresponde
16127.0,Masculino
2744.0,No corresponde
16128.0,Masculino
2745.0,No corresponde
16129.0,Masculino
2746.0,No corresponde
16130.0,Masculino
13594.0,No corresponde
16131.0,Masculino
16132.0,Masculino
16133.0,Femenino
2747.0,No corresponde
16134.0,Femenino
2748.0,No corresponde
16135.0,Masculino
2749.0,No corresponde
16136.0,Masculino
2750.0,No corresponde
16137.0,Masculino
2751.0,No corresponde
16138.0,Masculino
2752.0,No corresponde
16139.0,Masculino
2753.0,No corresponde
16140.0,Masculino
2754.0,No corresponde
16141.0,Masculino
2755.0,No corresponde
16142.0,Masculino
2756.0,No corresponde
16143.0,Masculino
2757.0,No corresponde
16144.0,Masculino
16145.0,Masculino
2758.0,No corresponde
16146.0,Masculino
2759.0,No corresponde
16147.0,Masculino
2760.0,No corresponde
16148.0,Masculino
2761.0,No corresponde
16149.0,Masculino
2762.0,No corresponde
16150.0,Masculino
2763.0,No corresponde
16151.0,Femenino
2764.0,No corresponde
16152.0,Masculino
2765.0,No corresponde
16153.0,Femenino
2766.0,No corresponde
16154.0,Masculino
2767.0,No corresponde
16155.0,Masculino
2768.0,No corresponde
16156.0,Masculino
2769.0,No corresponde
16157.0,Masculino
2770.0,No corresponde
16158.0,Masculino
2771.0,No corresponde
16159.0,Masculino
2772.0,No corresponde
16160.0,Masculino
2773.0,No corresponde
16161.0,Masculino
2774.0,No corresponde
16162.0,Masculino
2775.0,No corresponde
16163.0,Masculino
2776.0,No corresponde
16164.0,Masculino
18711.0,Masculino
2777.0,No corresponde
16165.0,Masculino
2778.0,No corresponde
16166.0,Masculino
2779.0,No corresponde
16167.0,Masculino
2780.0,No corresponde
16168.0,Masculino
2781.0,No corresponde
16169.0,Masculino
2782.0,No corresponde
16170.0,Masculino
2783.0,No corresponde
16171.0,Masculino
2784.0,No corresponde
16172.0,Masculino
2785.0,No corresponde
16173.0,Masculino
2786.0,No corresponde
16174.0,Masculino
2787.0,No corresponde
16175.0,Masculino
2788.0,No corresponde
16176.0,Masculino
2789.0,No corresponde
16177.0,Masculino
2790.0,No corresponde
16178.0,Masculino
2791.0,No corresponde
16179.0,Masculino
2792.0,No corresponde
16180.0,Masculino
2793.0,No corresponde
16181.0,Masculino
2794.0,No corresponde
16182.0,Masculino
2795.0,No corresponde
16183.0,Masculino
2796.0,No corresponde
16184.0,Masculino
2797.0,No corresponde
16185.0,Masculino
2798.0,No corresponde
16186.0,Masculino
2799.0,No corresponde
16187.0,Masculino
2800.0,No corresponde
16188.0,Masculino
2801.0,No corresponde
16189.0,Masculino
2802.0,No corresponde
16190.0,Masculino
2803.0,No corresponde
16191.0,Masculino
2804.0,No corresponde
16192.0,Masculino
2805.0,No corresponde
16193.0,Masculino
2806.0,No corresponde
16194.0,Masculino
2807.0,No corresponde
16195.0,Masculino
2808.0,No corresponde
16196.0,Femenino
2809.0,No corresponde
16197.0,Masculino
2810.0,No corresponde
16198.0,Masculino
2811.0,No corresponde
16199.0,Masculino
2812.0,No corresponde
16200.0,Masculino
2813.0,No corresponde
16201.0,Masculino
2814.0,No corresponde
16202.0,Masculino
2815.0,No corresponde
16203.0,Masculino
2816.0,No corresponde
16204.0,Masculino
2817.0,No corresponde
16205.0,Masculino
2818.0,No corresponde
16206.0,Masculino
2819.0,No corresponde
16207.0,Masculino
2820.0,No corresponde
16208.0,Masculino
2821.0,No corresponde
16209.0,Masculino
2822.0,No corresponde
16210.0,Masculino
2823.0,No corresponde
16211.0,Masculino
2824.0,No corresponde
16212.0,Masculino
2825.0,No corresponde
16213.0,Masculino
2826.0,No corresponde
16214.0,Masculino
2827.0,No corresponde
16215.0,Masculino
2828.0,No corresponde
16216.0,Masculino
2829.0,No corresponde
16217.0,Femenino
2830.0,No corresponde
16218.0,Masculino
2831.0,No corresponde
16219.0,Masculino
2832.0,No corresponde
16220.0,Femenino
2833.0,No corresponde
16221.0,Masculino
2834.0,No corresponde
16222.0,Masculino
2835.0,No corresponde
16223.0,Masculino
2836.0,No corresponde
16224.0,Masculino
2837.0,No corresponde
16225.0,Masculino
2838.0,No corresponde
16226.0,Masculino
2839.0,No corresponde
16227.0,Masculino
2840.0,No corresponde
2841.0,No corresponde
16228.0,Masculino
2842.0,No corresponde
2843.0,No corresponde
16229.0,Masculino
2844.0,No corresponde
2845.0,No corresponde
2846.0,No corresponde
16230.0,Masculino
2847.0,No corresponde
16231.0,Masculino
2848.0,No corresponde
16232.0,Masculino
2849.0,No corresponde
16233.0,Masculino
16234.0,Masculino
2850.0,No corresponde
2851.0,No corresponde
16235.0,Masculino
2852.0,No corresponde
16236.0,Masculino
2853.0,No corresponde
16237.0,Masculino
2854.0,No corresponde
2855.0,No corresponde
16238.0,Masculino
2856.0,No corresponde
16239.0,Masculino
2857.0,No corresponde
16240.0,Masculino
2956.0,No corresponde
2957.0,No corresponde
16241.0,Masculino
2858.0,No corresponde
16242.0,Masculino
2859.0,No corresponde
16243.0,Masculino
2860.0,No corresponde
16244.0,Masculino
2861.0,No corresponde
16245.0,Masculino
2862.0,No corresponde
16246.0,Masculino
2863.0,No corresponde
16247.0,Masculino
2864.0,No corresponde
2865.0,No corresponde
2866.0,No corresponde
2867.0,No corresponde
16248.0,Masculino
2868.0,No corresponde
16249.0,Masculino
2869.0,No corresponde
2870.0,No corresponde
16250.0,Masculino
2871.0,No corresponde
2872.0,No corresponde
16251.0,Masculino
2873.0,No corresponde
16252.0,Femenino
2874.0,No corresponde
16253.0,Femenino
2875.0,No corresponde
16254.0,Masculino
2876.0,No corresponde
16255.0,Masculino
2877.0,No corresponde
16256.0,Masculino
2878.0,No corresponde
16257.0,Femenino
2879.0,No corresponde
16258.0,Masculino
2880.0,No corresponde
16259.0,Masculino
2881.0,No corresponde
16470.0,Masculino
2882.0,No corresponde
16260.0,Masculino
2883.0,No corresponde
2884.0,No corresponde
16261.0,Masculino
2885.0,No corresponde
16262.0,Masculino
2886.0,No corresponde
2887.0,No corresponde
16263.0,Masculino
2888.0,No corresponde
16264.0,Femenino
16265.0,Masculino
2889.0,No corresponde
16266.0,Masculino
2890.0,No corresponde
16267.0,Masculino
2891.0,No corresponde
16268.0,Masculino
2892.0,No corresponde
2893.0,No corresponde
16469.0,Femenino
2894.0,No corresponde
16269.0,Masculino
2895.0,No corresponde
16270.0,Masculino
2896.0,No corresponde
2897.0,No corresponde
2898.0,No corresponde
2899.0,No corresponde
2900.0,No corresponde
16471.0,Masculino
2901.0,No corresponde
16271.0,Masculino
2902.0,No corresponde
2903.0,No corresponde
16272.0,Masculino
16472.0,Masculino
2904.0,No corresponde
16273.0,Femenino
16274.0,Femenino
16473.0,Masculino
2905.0,No corresponde
16275.0,Masculino
2906.0,No corresponde
2907.0,No corresponde
16276.0,Masculino
2908.0,No corresponde
16277.0,Masculino
2909.0,No corresponde
16278.0,Masculino
2910.0,No corresponde
16279.0,Femenino
2911.0,No corresponde
16474.0,Femenino
2912.0,No corresponde
2913.0,No corresponde
2914.0,No corresponde
16280.0,Femenino
2915.0,No corresponde
16281.0,Masculino
2916.0,No corresponde
16282.0,Femenino
2917.0,No corresponde
16283.0,Masculino
2918.0,No corresponde
16284.0,Masculino
2919.0,No corresponde
16285.0,Masculino
2920.0,No corresponde
16286.0,Masculino
2921.0,No corresponde
16287.0,Masculino
2922.0,No corresponde
16288.0,Masculino
2923.0,No corresponde
16289.0,Masculino
2924.0,No corresponde
2925.0,No corresponde
2926.0,No corresponde
16290.0,Masculino
2927.0,No corresponde
16291.0,Masculino
2928.0,No corresponde
16292.0,Masculino
2929.0,No corresponde
16293.0,Masculino
2930.0,No corresponde
16294.0,Femenino
2931.0,No corresponde
16295.0,Femenino
2932.0,No corresponde
16296.0,Femenino
2933.0,No corresponde
2934.0,No corresponde
16297.0,Masculino
2935.0,No corresponde
16298.0,Masculino
2936.0,No corresponde
2937.0,No corresponde
16299.0,Masculino
16300.0,Masculino
2938.0,No corresponde
2939.0,No corresponde
16301.0,Masculino
2940.0,No corresponde
16302.0,Masculino
2941.0,No corresponde
2942.0,No corresponde
16303.0,Masculino
2943.0,No corresponde
16304.0,Masculino
2944.0,No corresponde
16305.0,Femenino
2945.0,No corresponde
16306.0,Masculino
2946.0,No corresponde
16307.0,Masculino
2947.0,No corresponde
16308.0,Masculino
2948.0,No corresponde
16309.0,Masculino
2949.0,No corresponde
16310.0,Masculino
2952.0,No corresponde
16311.0,Masculino
2953.0,No corresponde
2954.0,No corresponde
16312.0,Masculino
2955.0,No corresponde
16313.0,Masculino
2958.0,No corresponde
16314.0,Masculino
2959.0,No corresponde
16315.0,Femenino
2960.0,No corresponde
16316.0,Masculino
2961.0,No corresponde
16317.0,Masculino
2962.0,No corresponde
16318.0,Masculino
2963.0,No corresponde
16319.0,Masculino
2964.0,No corresponde
16320.0,Masculino
2965.0,No corresponde
16321.0,Femenino
2966.0,No corresponde
16322.0,Masculino
2967.0,No corresponde
16323.0,Femenino
2968.0,No corresponde
16324.0,Masculino
2969.0,No corresponde
16325.0,Masculino
2970.0,No corresponde
16326.0,Masculino
2971.0,No corresponde
16327.0,Femenino
2972.0,No corresponde
16328.0,Masculino
2973.0,No corresponde
16329.0,Masculino
2974.0,No corresponde
16330.0,Masculino
2975.0,No corresponde
16331.0,Masculino
2976.0,No corresponde
16332.0,Masculino
2977.0,No corresponde
16333.0,Masculino
2978.0,No corresponde
16334.0,Masculino
2979.0,No corresponde
2980.0,No corresponde
16335.0,Masculino
2981.0,No corresponde
16336.0,Masculino
2982.0,No corresponde
16337.0,Femenino
2983.0,No corresponde
16338.0,Masculino
2984.0,No corresponde
16339.0,Masculino
2985.0,No corresponde
16340.0,Masculino
2986.0,No corresponde
16341.0,Femenino
2987.0,No corresponde
2988.0,No corresponde
2989.0,No corresponde
16342.0,Masculino
2990.0,No corresponde
16343.0,Masculino
2991.0,No corresponde
16344.0,Masculino
2992.0,No corresponde
2993.0,No corresponde
2994.0,No corresponde
2995.0,No corresponde
2996.0,No corresponde
2997.0,No corresponde
2998.0,No corresponde
2999.0,No corresponde
3000.0,No corresponde
16345.0,Masculino
3001.0,No corresponde
3002.0,No corresponde
16346.0,Masculino
3003.0,No corresponde
16347.0,Masculino
3004.0,No corresponde
16348.0,Masculino
3005.0,No corresponde
16349.0,Masculino
3006.0,No corresponde
3007.0,No corresponde
16350.0,Masculino
3008.0,No corresponde
16351.0,Femenino
3009.0,No corresponde
16352.0,Masculino
3010.0,No corresponde
16353.0,Masculino
13588.0,No corresponde
16354.0,Femenino
3011.0,No corresponde
16355.0,Masculino
3012.0,No corresponde
3013.0,No corresponde
3014.0,No corresponde
16356.0,Femenino
16357.0,Femenino
3015.0,No corresponde
16358.0,Masculino
3016.0,No corresponde
3017.0,No corresponde
16359.0,Masculino
3018.0,No corresponde
16360.0,Masculino
3019.0,No corresponde
16361.0,Masculino
3020.0,No corresponde
3021.0,No corresponde
16362.0,Masculino
16363.0,Femenino
3022.0,No corresponde
16364.0,Masculino
3023.0,No corresponde
3024.0,No corresponde
3025.0,No corresponde
3026.0,No corresponde
3027.0,No corresponde
16365.0,Masculino
3028.0,No corresponde
3029.0,No corresponde
3030.0,No corresponde
