tipo_persona_id,tipo_lugar,sexo_victima
6161.0,Domicilio particular,
19168.0,Domicilio particular,
6162.0,Domicilio particular,
19169.0,Domicilio particular,
6163.0,Domicilio particular,
19170.0,Domicilio particular,
6164.0,Otro lugar,
19171.0,Otro lugar,
6165.0,Vía pública,
19172.0,Vía pública,
6166.0,Vía pública,
19173.0,Vía pública,
6167.0,Vía pública,
6168.0,Vía pública,
6169.0,Vía pública,
6170.0,Vía pública,
6171.0,Vía pública,
19174.0,Vía pública,
6172.0,Vía pública,
19175.0,Vía pública,
6173.0,Vía pública,
19176.0,Vía pública,
6174.0,Vía pública,
19177.0,Vía pública,
6175.0,Vía pública,
6176.0,Vía pública,
6177.0,Vía pública,
6178.0,Vía pública,
6179.0,Vía pública,
19178.0,Vía pública,
6180.0,Domicilio particular,
19179.0,Domicilio particular,
6181.0,Vía pública,
19180.0,Vía pública,
6182.0,Domicilio particular,
19181.0,Domicilio particular,
6183.0,Vía pública,
6184.0,Vía pública,
6185.0,Vía pública,
6186.0,Vía pública,
6187.0,Vía pública,
19182.0,Vía pública,
6188.0,Vía pública,
19183.0,Vía pública,
6189.0,Vía pública,
19184.0,Vía pública,
6190.0,Vía pública,
19185.0,Vía pública,
6191.0,Domicilio particular,
19186.0,Domicilio particular,
6192.0,Vía pública,
19187.0,Vía pública,
6193.0,Vía pública,
19188.0,Vía pública,
6194.0,Domicilio particular,
19189.0,Domicilio particular,
6195.0,Domicilio particular,
19190.0,Domicilio particular,
6196.0,Interior de rodados,
6197.0,Interior de rodados,
6198.0,Interior de rodados,
19191.0,Interior de rodados,
6199.0,Domicilio particular,
19192.0,Domicilio particular,
6200.0,Vía pública,
6201.0,Vía pública,
19193.0,Vía pública,
6202.0,Domicilio particular,
19194.0,Domicilio particular,
6203.0,Vía pública,
19195.0,Vía pública,
6204.0,Otro lugar,
19196.0,Otro lugar,
6205.0,Otro lugar,
19197.0,Otro lugar,
19198.0,Otro lugar,
6206.0,Vía pública,
19199.0,Vía pública,
6207.0,Vía pública,
19200.0,Vía pública,
6208.0,Vía pública,
19201.0,Vía pública,
6209.0,Domicilio particular,
19202.0,Domicilio particular,
6210.0,Vía pública,
6211.0,Vía pública,
19203.0,Vía pública,
6212.0,Vía pública,
19204.0,Vía pública,
6213.0,Domicilio particular,
19205.0,Domicilio particular,
6214.0,Vía pública,
19206.0,Vía pública,
6215.0,Vía pública,
19207.0,Vía pública,
6216.0,Vía pública,
19208.0,Vía pública,
6217.0,Domicilio particular,
6218.0,Domicilio particular,
6219.0,Domicilio particular,
6220.0,Domicilio particular,
19209.0,Domicilio particular,
19210.0,Domicilio particular,
19211.0,Domicilio particular,
6221.0,Vía pública,
6222.0,Vía pública,
19212.0,Vía pública,
6223.0,Domicilio particular,
19213.0,Domicilio particular,
6224.0,Vía pública,
19214.0,Vía pública,
6225.0,Domicilio particular,
21394.0,Domicilio particular,
6226.0,Domicilio particular,
19215.0,Domicilio particular,
6227.0,Vía pública,
19216.0,Vía pública,
6228.0,Domicilio particular,
19217.0,Domicilio particular,
6229.0,Vía pública,
19218.0,Vía pública,
6230.0,Domicilio particular,
19219.0,Domicilio particular,
6231.0,Vía pública,
19220.0,Vía pública,
6232.0,Vía pública,
19221.0,Vía pública,
6233.0,Vía pública,
19222.0,Vía pública,
6234.0,Domicilio particular,
21395.0,Domicilio particular,
6235.0,Vía pública,
21396.0,Vía pública,
6236.0,Vía pública,
21397.0,Vía pública,
6237.0,Vía pública,
19223.0,Vía pública,
6238.0,Domicilio particular,
19224.0,Domicilio particular,
6239.0,Otro lugar,
21398.0,Otro lugar,
6240.0,Vía pública,
19225.0,Vía pública,
6241.0,Vía pública,
19226.0,Vía pública,
6242.0,Vía pública,
6243.0,Vía pública,
19227.0,Vía pública,
6244.0,Vía pública,
19228.0,Vía pública,
6245.0,Vía pública,
6246.0,Vía pública,
19229.0,Vía pública,
21399.0,Vía pública,
6247.0,Vía pública,
19230.0,Vía pública,
6248.0,Vía pública,
19231.0,Vía pública,
6249.0,Vía pública,
19232.0,Vía pública,
6250.0,Vía pública,
21400.0,Vía pública,
6251.0,Domicilio particular,
19233.0,Domicilio particular,
6252.0,Domicilio particular,
19234.0,Domicilio particular,
6253.0,Vía pública,
19235.0,Vía pública,
19236.0,Vía pública,
6254.0,Vía pública,
19237.0,Vía pública,
6255.0,Comercio,
19238.0,Comercio,
6256.0,Vía pública,
19239.0,Vía pública,
6257.0,Vía pública,
19240.0,Vía pública,
6258.0,Vía pública,
19241.0,Vía pública,
6259.0,Vía pública,
19242.0,Vía pública,
6260.0,Vía pública,
19243.0,Vía pública,
6261.0,Vía pública,
19244.0,Vía pública,
6262.0,Vía pública,
19245.0,Vía pública,
6263.0,Domicilio particular,
21554.0,Domicilio particular,
6264.0,Vía pública,
19246.0,Vía pública,
6265.0,Domicilio particular,
21401.0,Domicilio particular,
6266.0,Vía pública,
19247.0,Vía pública,
6267.0,Domicilio particular,
19248.0,Domicilio particular,
6268.0,Vía pública,
19249.0,Vía pública,
6269.0,Domicilio particular,
19250.0,Domicilio particular,
6270.0,Vía pública,
19251.0,Vía pública,
6271.0,Domicilio particular,
19252.0,Domicilio particular,
6272.0,Vía pública,
19253.0,Vía pública,
6273.0,Vía pública,
19254.0,Vía pública,
6274.0,Domicilio particular,
19255.0,Domicilio particular,
6275.0,Vía pública,
6282.0,Vía pública,
19256.0,Vía pública,
6276.0,Vía pública,
19257.0,Vía pública,
6277.0,Domicilio particular,
19258.0,Domicilio particular,
6278.0,Domicilio particular,
19259.0,Domicilio particular,
6279.0,Vía pública,
6280.0,Vía pública,
7339.0,Vía pública,
7340.0,Vía pública,
19260.0,Vía pública,
6314.0,Comercio,
7341.0,Comercio,
7342.0,Comercio,
7343.0,Comercio,
19261.0,Comercio,
6281.0,Domicilio particular,
19262.0,Domicilio particular,
6283.0,Domicilio particular,
19263.0,Domicilio particular,
6284.0,Vía pública,
19264.0,Vía pública,
6285.0,Vía pública,
19265.0,Vía pública,
6286.0,Vía pública,
19266.0,Vía pública,
6287.0,Domicilio particular,
19267.0,Domicilio particular,
6288.0,Vía pública,
19268.0,Vía pública,
6289.0,Vía pública,
19269.0,Vía pública,
6290.0,Vía pública,
19270.0,Vía pública,
6291.0,Vía pública,
6292.0,Vía pública,
6293.0,Vía pública,
19271.0,Vía pública,
6294.0,Domicilio particular,
19272.0,Domicilio particular,
6295.0,Domicilio particular,
19273.0,Domicilio particular,
6296.0,Vía pública,
19274.0,Vía pública,
6297.0,Domicilio particular,
19275.0,Domicilio particular,
6298.0,Vía pública,
19276.0,Vía pública,
6299.0,Domicilio particular,
19277.0,Domicilio particular,
6300.0,Carcel o comisaría,
19278.0,Carcel o comisaría,
6301.0,Vía pública,
6302.0,Vía pública,
6303.0,Vía pública,
19279.0,Vía pública,
6304.0,Domicilio particular,
19280.0,Domicilio particular,
6305.0,Vía pública,
19281.0,Vía pública,
6306.0,Vía pública,
19282.0,Vía pública,
6307.0,Vía pública,
19283.0,Vía pública,
6308.0,Vía pública,
19284.0,Vía pública,
6309.0,Vía pública,
19285.0,Vía pública,
6310.0,Vía pública,
19286.0,Vía pública,
6311.0,Domicilio particular,
19287.0,Domicilio particular,
6312.0,Vía pública,
19288.0,Vía pública,
6313.0,Vía pública,
19289.0,Vía pública,
6315.0,Comercio,
19290.0,Comercio,
6316.0,Domicilio particular,
19291.0,Domicilio particular,
9407.0,Domicilio particular,
19292.0,Domicilio particular,
6317.0,Comercio,
19293.0,Comercio,
6318.0,Vía pública,
6319.0,Vía pública,
19294.0,Vía pública,
6320.0,Vía pública,
19295.0,Vía pública,
6321.0,Vía pública,
19296.0,Vía pública,
6322.0,Domicilio particular,
19297.0,Domicilio particular,
6323.0,Domicilio particular,
19298.0,Domicilio particular,
6324.0,Vía pública,
19299.0,Vía pública,
6325.0,Vía pública,
19300.0,Vía pública,
6326.0,Vía pública,
19301.0,Vía pública,
6327.0,Domicilio particular,
6328.0,Domicilio particular,
6329.0,Domicilio particular,
19302.0,Domicilio particular,
6330.0,Vía pública,
19303.0,Vía pública,
6331.0,Domicilio particular,
19304.0,Domicilio particular,
6332.0,Domicilio particular,
19305.0,Domicilio particular,
6333.0,Vía pública,
19316.0,Vía pública,
6334.0,Domicilio particular,
19308.0,Domicilio particular,
6335.0,Domicilio particular,
19309.0,Domicilio particular,
6336.0,Domicilio particular,
19310.0,Domicilio particular,
6337.0,Vía pública,
19312.0,Vía pública,
6338.0,Domicilio particular,
6339.0,Domicilio particular,
19313.0,Domicilio particular,
6340.0,Domicilio particular,
19314.0,Domicilio particular,
6341.0,Vía pública,
6342.0,Vía pública,
19315.0,Vía pública,
6343.0,Vía pública,
6344.0,Vía pública,
19317.0,Vía pública,
6345.0,Domicilio particular,
19318.0,Domicilio particular,
6346.0,Vía pública,
19319.0,Vía pública,
6347.0,Domicilio particular,
19320.0,Domicilio particular,
6348.0,Vía pública,
19321.0,Vía pública,
6349.0,Domicilio particular,
19322.0,Domicilio particular,
6350.0,Vía pública,
19323.0,Vía pública,
6351.0,Vía pública,
19324.0,Vía pública,
6352.0,Vía pública,
19325.0,Vía pública,
6353.0,Vía pública,
19326.0,Vía pública,
6354.0,Vía pública,
19327.0,Vía pública,
6355.0,Vía pública,
6356.0,Vía pública,
6357.0,Vía pública,
6358.0,Vía pública,
6359.0,Vía pública,
19328.0,Vía pública,
6360.0,Vía pública,
19329.0,Vía pública,
6361.0,Domicilio particular,
19330.0,Domicilio particular,
6362.0,Vía pública,
19331.0,Vía pública,
6363.0,Vía pública,
6364.0,Vía pública,
6365.0,Vía pública,
19332.0,Vía pública,
6366.0,Vía pública,
19333.0,Vía pública,
6367.0,Domicilio particular,
19334.0,Domicilio particular,
6368.0,Domicilio particular,
6369.0,Domicilio particular,
6370.0,Domicilio particular,
19335.0,Domicilio particular,
6371.0,Vía pública,
6372.0,Vía pública,
6373.0,Vía pública,
19336.0,Vía pública,
6374.0,Domicilio particular,
6375.0,Domicilio particular,
19337.0,Domicilio particular,
11391.0,Domicilio particular,
19338.0,Domicilio particular,
6376.0,Domicilio particular,
6377.0,Domicilio particular,
19339.0,Domicilio particular,
6378.0,Vía pública,
19340.0,Vía pública,
6379.0,Vía pública,
6380.0,Vía pública,
6381.0,Vía pública,
19341.0,Vía pública,
6382.0,Vía pública,
19342.0,Vía pública,
6383.0,Domicilio particular,
19343.0,Domicilio particular,
6384.0,Vía pública,
19344.0,Vía pública,
6385.0,Vía pública,
19345.0,Vía pública,
6386.0,Vía pública,
19346.0,Vía pública,
6387.0,Carcel o comisaría,
19347.0,Carcel o comisaría,
6388.0,Vía pública,
19348.0,Vía pública,
6389.0,Vía pública,
19349.0,Vía pública,
6390.0,Domicilio particular,
19350.0,Domicilio particular,
6391.0,Vía pública,
6392.0,Vía pública,
19351.0,Vía pública,
6393.0,Domicilio particular,
19352.0,Domicilio particular,
6394.0,Vía pública,
19353.0,Vía pública,
6395.0,Domicilio particular,
19354.0,Domicilio particular,
6396.0,Vía pública,
19355.0,Vía pública,
6397.0,Domicilio particular,
19356.0,Domicilio particular,
6398.0,Vía pública,
19357.0,Vía pública,
6399.0,Domicilio particular,
19358.0,Domicilio particular,
6400.0,Vía pública,
6401.0,Vía pública,
19359.0,Vía pública,
6402.0,Domicilio particular,
19360.0,Domicilio particular,
6403.0,Domicilio particular,
19361.0,Domicilio particular,
6404.0,Vía pública,
19362.0,Vía pública,
6405.0,Domicilio particular,
19363.0,Domicilio particular,
6406.0,Carcel o comisaría,
19364.0,Carcel o comisaría,
6407.0,Vía pública,
19365.0,Vía pública,
6408.0,Vía pública,
6409.0,Vía pública,
19366.0,Vía pública,
6410.0,Vía pública,
19367.0,Vía pública,
6411.0,Vía pública,
19368.0,Vía pública,
6412.0,Vía pública,
6413.0,Vía pública,
6414.0,Vía pública,
19369.0,Vía pública,
6415.0,Vía pública,
19370.0,Vía pública,
6416.0,Vía pública,
19371.0,Vía pública,
6417.0,Domicilio particular,
6418.0,Domicilio particular,
19372.0,Domicilio particular,
6419.0,Domicilio particular,
19373.0,Domicilio particular,
6420.0,Vía pública,
19374.0,Vía pública,
6421.0,Domicilio particular,
19375.0,Domicilio particular,
6422.0,Vía pública,
6423.0,Vía pública,
19376.0,Vía pública,
6424.0,Otro lugar,
19377.0,Otro lugar,
6425.0,Domicilio particular,
6426.0,Domicilio particular,
19378.0,Domicilio particular,
6427.0,Vía pública,
19379.0,Vía pública,
6428.0,Vía pública,
19380.0,Vía pública,
6429.0,Vía pública,
19381.0,Vía pública,
6430.0,Vía pública,
19382.0,Vía pública,
6431.0,Domicilio particular,
19383.0,Domicilio particular,
6432.0,Vía pública,
6433.0,Vía pública,
19384.0,Vía pública,
6434.0,Vía pública,
19385.0,Vía pública,
6435.0,Vía pública,
7955.0,Vía pública,
19386.0,Vía pública,
6436.0,Vía pública,
19387.0,Vía pública,
6437.0,Vía pública,
19388.0,Vía pública,
6438.0,Vía pública,
6439.0,Vía pública,
19389.0,Vía pública,
6440.0,Vía pública,
19390.0,Vía pública,
6441.0,Domicilio particular,
19391.0,Domicilio particular,
6442.0,Vía pública,
19392.0,Vía pública,
6443.0,Vía pública,
6444.0,Vía pública,
19393.0,Vía pública,
6445.0,Vía pública,
6446.0,Vía pública,
6447.0,Vía pública,
6448.0,Vía pública,
19394.0,Vía pública,
6449.0,Vía pública,
19395.0,Vía pública,
6450.0,Vía pública,
6451.0,Vía pública,
19396.0,Vía pública,
6452.0,Domicilio particular,
20766.0,Domicilio particular,
6453.0,Domicilio particular,
19397.0,Domicilio particular,
6454.0,Domicilio particular,
20767.0,Domicilio particular,
6455.0,Vía pública,
19398.0,Vía pública,
6456.0,Vía pública,
6457.0,Vía pública,
19399.0,Vía pública,
6458.0,Domicilio particular,
19400.0,Domicilio particular,
6459.0,Vía pública,
6460.0,Vía pública,
19401.0,Vía pública,
6461.0,Otro lugar,
19402.0,Otro lugar,
6462.0,Domicilio particular,
19403.0,Domicilio particular,
6463.0,Vía pública,
19404.0,Vía pública,
6464.0,Domicilio particular,
19405.0,Domicilio particular,
6465.0,Domicilio particular,
21286.0,Domicilio particular,
6466.0,Otro lugar,
19406.0,Otro lugar,
6467.0,Vía pública,
19407.0,Vía pública,
6468.0,Vía pública,
19408.0,Vía pública,
6469.0,Vía pública,
21402.0,Vía pública,
6470.0,Comercio,
6471.0,Comercio,
21403.0,Comercio,
6472.0,Vía pública,
21404.0,Vía pública,
6473.0,Vía pública,
21405.0,Vía pública,
6474.0,Vía pública,
21555.0,Vía pública,
6475.0,Vía pública,
19409.0,Vía pública,
6476.0,Vía pública,
19410.0,Vía pública,
6477.0,Carcel o comisaría,
19411.0,Carcel o comisaría,
6478.0,Vía pública,
19412.0,Vía pública,
6479.0,Interior de rodados,
19413.0,Interior de rodados,
6480.0,Vía pública,
19414.0,Vía pública,
6481.0,Domicilio particular,
19415.0,Domicilio particular,
6482.0,Vía pública,
21406.0,Vía pública,
6483.0,Vía pública,
21407.0,Vía pública,
6484.0,Domicilio particular,
21408.0,Domicilio particular,
6485.0,Otro lugar,
6486.0,Otro lugar,
19416.0,Otro lugar,
6487.0,Vía pública,
19417.0,Vía pública,
6488.0,Vía pública,
19418.0,Vía pública,
6489.0,Interior de rodados,
21409.0,Interior de rodados,
6490.0,Vía pública,
21410.0,Vía pública,
6491.0,Interior de rodados,
6492.0,Interior de rodados,
21411.0,Interior de rodados,
6493.0,Vía pública,
21412.0,Vía pública,
6494.0,Vía pública,
6495.0,Vía pública,
6496.0,Vía pública,
19419.0,Vía pública,
21413.0,Vía pública,
21414.0,Vía pública,
6497.0,Domicilio particular,
19420.0,Domicilio particular,
6498.0,Interior de rodados,
19421.0,Interior de rodados,
6499.0,Domicilio particular,
19422.0,Domicilio particular,
6500.0,Vía pública,
21415.0,Vía pública,
6501.0,Otro lugar,
19423.0,Otro lugar,
6502.0,Vía pública,
21416.0,Vía pública,
6503.0,Otro lugar,
21556.0,Otro lugar,
6504.0,Domicilio particular,
21417.0,Domicilio particular,
6505.0,Vía pública,
6506.0,Vía pública,
19424.0,Vía pública,
21418.0,Vía pública,
6507.0,Vía pública,
21419.0,Vía pública,
6508.0,Carcel o comisaría,
19425.0,Carcel o comisaría,
6509.0,Domicilio particular,
21420.0,Domicilio particular,
6510.0,Domicilio particular,
19426.0,Domicilio particular,
6511.0,Otro lugar,
19427.0,Otro lugar,
6512.0,Domicilio particular,
19428.0,Domicilio particular,
6513.0,Domicilio particular,
19429.0,Domicilio particular,
6514.0,Vía pública,
6515.0,Vía pública,
6516.0,Vía pública,
6517.0,Vía pública,
6518.0,Vía pública,
21714.0,Vía pública,
6519.0,Domicilio particular,
6520.0,Domicilio particular,
6521.0,Domicilio particular,
6522.0,Domicilio particular,
19430.0,Domicilio particular,
6523.0,Domicilio particular,
19431.0,Domicilio particular,
8399.0,Domicilio particular,
19432.0,Domicilio particular,
21247.0,Domicilio particular,
6524.0,Carcel o comisaría,
19433.0,Carcel o comisaría,
6525.0,Vía pública,
6526.0,Vía pública,
19434.0,Vía pública,
6527.0,Vía pública,
6528.0,Vía pública,
19435.0,Vía pública,
6529.0,Vía pública,
19436.0,Vía pública,
6530.0,Vía pública,
19437.0,Vía pública,
6531.0,Vía pública,
19438.0,Vía pública,
6532.0,Vía pública,
19439.0,Vía pública,
6533.0,Vía pública,
19440.0,Vía pública,
6534.0,Otro lugar,
19441.0,Otro lugar,
6535.0,Vía pública,
19442.0,Vía pública,
6536.0,Domicilio particular,
19443.0,Domicilio particular,
6537.0,Domicilio particular,
19444.0,Domicilio particular,
6538.0,Vía pública,
19445.0,Vía pública,
6539.0,Vía pública,
19446.0,Vía pública,
6540.0,Vía pública,
19447.0,Vía pública,
6541.0,Vía pública,
6542.0,Vía pública,
19448.0,Vía pública,
6543.0,Vía pública,
19449.0,Vía pública,
6544.0,Domicilio particular,
19450.0,Domicilio particular,
6545.0,Domicilio particular,
19451.0,Domicilio particular,
6546.0,Domicilio particular,
19452.0,Domicilio particular,
6547.0,Vía pública,
19453.0,Vía pública,
6548.0,Vía pública,
19454.0,Vía pública,
6549.0,Vía pública,
6550.0,Vía pública,
19455.0,Vía pública,
6551.0,Vía pública,
19456.0,Vía pública,
6552.0,Vía pública,
19457.0,Vía pública,
6553.0,Domicilio particular,
19458.0,Domicilio particular,
19459.0,Domicilio particular,
6554.0,Domicilio particular,
19460.0,Domicilio particular,
6555.0,Domicilio particular,
19461.0,Domicilio particular,
6556.0,Vía pública,
19462.0,Vía pública,
6557.0,Domicilio particular,
19463.0,Domicilio particular,
