tipo_persona_id,tipo_lugar,sexo_inculpado,Id_hecho
7920.0,,1.0,21511
20908.0,,2.0,21511
7921.0,,1.0,21512
20574.0,,2.0,21512
7922.0,,1.0,21513
7923.0,,1.0,21513
7924.0,,1.0,21513
20575.0,,2.0,21513
7925.0,,1.0,21514
20576.0,,2.0,21514
7926.0,,3.0,21515
20577.0,,2.0,21515
7927.0,,1.0,21516
20578.0,,2.0,21516
7928.0,,1.0,21517
20579.0,,2.0,21517
7929.0,,1.0,21518
7930.0,,1.0,21518
7931.0,,1.0,21518
7932.0,,0.0,21518
7933.0,,1.0,21518
21907.0,,2.0,21518
7934.0,,1.0,21519
20580.0,,2.0,21519
7935.0,,1.0,21520
7936.0,,1.0,21520
20581.0,,2.0,21520
7937.0,,1.0,21521
7938.0,,1.0,21521
20582.0,,2.0,21521
7939.0,,1.0,21522
7940.0,,1.0,21522
7941.0,,1.0,21522
7942.0,,1.0,21522
7943.0,,1.0,21522
20583.0,,2.0,21522
7944.0,,1.0,21523
20584.0,,2.0,21523
7945.0,,3.0,21524
21908.0,,2.0,21524
7946.0,,1.0,21525
7947.0,,1.0,21525
20585.0,,2.0,21525
7948.0,,1.0,21526
20586.0,,2.0,21526
7949.0,,3.0,21527
20587.0,,2.0,21527
7950.0,,1.0,21528
20588.0,,2.0,21528
7951.0,,1.0,21529
7952.0,,1.0,21529
7953.0,,1.0,21529
7954.0,,1.0,21529
20589.0,,2.0,21529
7956.0,,1.0,21530
20590.0,,2.0,21530
7957.0,,3.0,21531
20591.0,,2.0,21531
7958.0,,1.0,21532
7959.0,,1.0,21532
20592.0,,2.0,21532
7960.0,,3.0,21533
20593.0,,2.0,21533
7961.0,,3.0,21534
20594.0,,2.0,21534
7962.0,,3.0,21535
20595.0,,2.0,21535
7963.0,,3.0,21537
20596.0,,2.0,21537
7964.0,,3.0,21538
20597.0,,2.0,21538
7965.0,,1.0,21539
20598.0,,2.0,21539
7966.0,,3.0,21540
21482.0,,2.0,21540
7967.0,,3.0,21541
20599.0,,2.0,21541
7968.0,,3.0,21542
21483.0,,2.0,21542
7969.0,,3.0,21543
20600.0,,2.0,21543
7970.0,,3.0,21544
21484.0,,2.0,21544
7971.0,,3.0,21545
20601.0,,2.0,21545
7972.0,,3.0,21546
21487.0,,2.0,21546
7973.0,,1.0,21547
21488.0,,2.0,21547
7974.0,,1.0,21548
7975.0,,1.0,21548
20602.0,,2.0,21548
7976.0,,1.0,21549
20603.0,,2.0,21549
7977.0,,3.0,21550
20604.0,,2.0,21550
7978.0,,3.0,21551
20605.0,,2.0,21551
7979.0,,1.0,21561
20606.0,,2.0,21561
7980.0,,1.0,21562
20607.0,,2.0,21562
7981.0,,1.0,21563
20608.0,,2.0,21563
7982.0,,1.0,21564
20609.0,,2.0,21564
7983.0,,1.0,21565
7984.0,,1.0,21565
7985.0,,1.0,21565
20610.0,,2.0,21565
7986.0,,1.0,21566
7987.0,,1.0,21566
7988.0,,1.0,21566
20611.0,,2.0,21566
7989.0,,1.0,21567
20612.0,,2.0,21567
7991.0,,3.0,21568
20613.0,,2.0,21568
7992.0,,1.0,21569
20614.0,,2.0,21569
7993.0,,1.0,21570
20615.0,,2.0,21570
7994.0,,1.0,21571
20616.0,,2.0,21571
7995.0,,3.0,21572
20617.0,,2.0,21572
7996.0,,1.0,21573
11375.0,,1.0,21573
11376.0,,1.0,21573
20618.0,,2.0,21573
20619.0,,2.0,21573
7997.0,,1.0,21574
7998.0,,0.0,21574
20620.0,,2.0,21574
7999.0,,3.0,21575
20621.0,,2.0,21575
8000.0,,1.0,21576
20622.0,,2.0,21576
8001.0,,0.0,21577
8002.0,,0.0,21577
20623.0,,2.0,21577
8003.0,,1.0,21578
20624.0,,2.0,21578
8004.0,,3.0,21579
20625.0,,2.0,21579
8005.0,,1.0,21580
20626.0,,2.0,21580
8006.0,,1.0,21586
20627.0,,2.0,21586
8007.0,,1.0,21587
21909.0,,2.0,21587
8008.0,,1.0,21588
23478.0,,2.0,21588
8009.0,,1.0,21589
20628.0,,2.0,21589
8010.0,,0.0,21591
8011.0,,1.0,21591
20629.0,,2.0,21591
8012.0,,1.0,21592
20630.0,,2.0,21592
8013.0,,1.0,21593
20631.0,,2.0,21593
8014.0,,1.0,21594
8015.0,,1.0,21594
20632.0,,2.0,21594
8016.0,,1.0,21595
20633.0,,2.0,21595
8017.0,,3.0,21596
20634.0,,2.0,21596
8018.0,,3.0,21597
20635.0,,2.0,21597
8019.0,,3.0,21598
20636.0,,2.0,21598
8020.0,,1.0,21600
20637.0,,2.0,21600
8021.0,,1.0,21601
20638.0,,2.0,21601
8022.0,,1.0,21602
20639.0,,2.0,21602
8023.0,,1.0,21603
20640.0,,2.0,21603
8024.0,,1.0,21604
8025.0,,1.0,21604
20641.0,,2.0,21604
8026.0,,1.0,21605
20642.0,,2.0,21605
8027.0,,1.0,21606
20643.0,,2.0,21606
8028.0,,1.0,21607
20644.0,,2.0,21607
8029.0,,1.0,21608
20645.0,,2.0,21608
8030.0,,1.0,21615
20646.0,,2.0,21615
8031.0,,1.0,21616
20647.0,,2.0,21616
8032.0,,1.0,21617
20648.0,,2.0,21617
8033.0,,3.0,21618
20649.0,,2.0,21618
8034.0,,1.0,21622
20650.0,,2.0,21622
20651.0,,2.0,21622
8035.0,,1.0,21623
8036.0,,1.0,21623
20652.0,,2.0,21623
20653.0,,2.0,21623
8037.0,,1.0,21624
20654.0,,2.0,21624
8038.0,,1.0,21625
20655.0,,2.0,21625
20656.0,,2.0,21625
8039.0,,3.0,21626
20657.0,,2.0,21626
8040.0,,3.0,21627
20658.0,,2.0,21627
8041.0,,0.0,21628
20659.0,,2.0,21628
8042.0,,1.0,21629
20660.0,,2.0,21629
8043.0,,1.0,21630
8044.0,,0.0,21630
20661.0,,2.0,21630
20662.0,,2.0,21630
8045.0,,3.0,21631
20663.0,,2.0,21631
8046.0,,1.0,21632
20664.0,,2.0,21632
8047.0,,1.0,21633
20665.0,,2.0,21633
8048.0,,0.0,21634
20666.0,,2.0,21634
8049.0,,1.0,21636
20667.0,,2.0,21636
8050.0,,3.0,21637
20668.0,,2.0,21637
8051.0,,3.0,21638
20669.0,,2.0,21638
8052.0,,1.0,21639
8053.0,,1.0,21639
8054.0,,1.0,21639
8055.0,,1.0,21639
20670.0,,2.0,21639
8056.0,,1.0,21640
20671.0,,2.0,21640
8057.0,,1.0,21641
20672.0,,2.0,21641
8058.0,,0.0,21643
20673.0,,2.0,21643
8059.0,,1.0,21644
20674.0,,2.0,21644
8060.0,,1.0,21645
20675.0,,2.0,21645
8061.0,,3.0,21646
20676.0,,2.0,21646
8062.0,,3.0,21647
20677.0,,2.0,21647
8063.0,,3.0,21648
20678.0,,2.0,21648
8064.0,,3.0,21649
20679.0,,2.0,21649
8065.0,,3.0,21650
20680.0,,2.0,21650
8066.0,,1.0,21651
8067.0,,1.0,21651
20681.0,,2.0,21651
8068.0,,1.0,21658
8069.0,,1.0,21658
20682.0,,2.0,21658
8070.0,,3.0,21659
20683.0,,2.0,21659
8071.0,,3.0,21660
20684.0,,2.0,21660
8072.0,,3.0,21661
20685.0,,2.0,21661
8073.0,,3.0,21662
20686.0,,2.0,21662
8074.0,,1.0,21663
20687.0,,2.0,21663
8075.0,,1.0,21664
8076.0,,1.0,21664
8077.0,,1.0,21664
8078.0,,1.0,21664
20688.0,,2.0,21664
8079.0,,1.0,21665
20689.0,,2.0,21665
8080.0,,1.0,21666
20690.0,,2.0,21666
8081.0,,3.0,21667
20691.0,,2.0,21667
8082.0,,1.0,21673
8083.0,,1.0,21673
8084.0,,1.0,21673
20692.0,,2.0,21673
8085.0,,3.0,21674
20693.0,,2.0,21674
8086.0,,0.0,21675
20694.0,,2.0,21675
8087.0,,1.0,21676
20695.0,,2.0,21676
8088.0,,1.0,21677
20696.0,,2.0,21677
8089.0,,0.0,21678
20697.0,,2.0,21678
8090.0,,1.0,21679
20698.0,,2.0,21679
8091.0,,1.0,21680
20699.0,,2.0,21680
8092.0,,1.0,21681
20700.0,,2.0,21681
8093.0,,1.0,21688
20701.0,,2.0,21688
8094.0,,1.0,21689
20702.0,,2.0,21689
8095.0,,3.0,21690
20703.0,,2.0,21690
8096.0,,3.0,21691
20704.0,,2.0,21691
8097.0,,1.0,21692
20705.0,,2.0,21692
8098.0,,1.0,21693
20706.0,,2.0,21693
8099.0,,3.0,21694
8100.0,,3.0,21694
20707.0,,2.0,21694
20708.0,,2.0,21694
8101.0,,1.0,21695
20709.0,,2.0,21695
8102.0,,3.0,21696
20710.0,,2.0,21696
8103.0,,1.0,21697
20711.0,,2.0,21697
8104.0,,0.0,21703
20712.0,,2.0,21703
8105.0,,3.0,21704
20713.0,,2.0,21704
8106.0,,1.0,21705
20714.0,,2.0,21705
8107.0,,1.0,21706
8108.0,,1.0,21706
20715.0,,2.0,21706
8109.0,,3.0,21707
20716.0,,2.0,21707
8110.0,,3.0,21708
20717.0,,2.0,21708
8111.0,,1.0,21709
20718.0,,2.0,21709
8112.0,,3.0,21710
20719.0,,2.0,21710
8113.0,,1.0,21718
20720.0,,2.0,21718
8114.0,,1.0,21719
21649.0,,2.0,21719
8115.0,,1.0,21720
8116.0,,0.0,21720
20721.0,,2.0,21720
8117.0,,1.0,21721
8118.0,,1.0,21721
8119.0,,1.0,21721
20722.0,,2.0,21721
8120.0,,1.0,21722
20723.0,,2.0,21722
8121.0,,1.0,21723
8122.0,,1.0,21723
8123.0,,1.0,21723
20724.0,,2.0,21723
8124.0,,1.0,21724
20725.0,,2.0,21724
8125.0,,1.0,21725
20726.0,,2.0,21725
8126.0,,3.0,21726
20727.0,,2.0,21726
8127.0,,3.0,21727
20728.0,,2.0,21727
8128.0,,3.0,21728
21263.0,,2.0,21728
8129.0,,1.0,21729
20729.0,,2.0,21729
8130.0,,3.0,21730
20730.0,,2.0,21730
8131.0,,1.0,21732
20731.0,,2.0,21732
8132.0,,1.0,21735
21910.0,,2.0,21735
8133.0,,1.0,21736
20732.0,,2.0,21736
8134.0,,1.0,21737
20733.0,,2.0,21737
8135.0,,0.0,21738
8136.0,,1.0,21738
20734.0,,2.0,21738
8137.0,,1.0,21740
20735.0,,2.0,21740
8138.0,,1.0,21741
8139.0,,1.0,21741
8140.0,,1.0,21741
20736.0,,2.0,21741
8141.0,,1.0,21742
20737.0,,2.0,21742
8142.0,,1.0,21743
20738.0,,2.0,21743
8143.0,,1.0,21744
20739.0,,2.0,21744
8144.0,,0.0,21745
20740.0,,2.0,21745
8145.0,,1.0,21746
20741.0,,2.0,21746
8146.0,,1.0,21747
20742.0,,2.0,21747
8147.0,,1.0,21748
20743.0,,2.0,21748
8148.0,,3.0,21749
20744.0,,2.0,21749
8149.0,,3.0,21750
20745.0,,2.0,21750
8150.0,,1.0,21751
20746.0,,2.0,21751
8151.0,,1.0,21752
20747.0,,2.0,21752
8152.0,,3.0,21753
20752.0,,2.0,21753
8153.0,,1.0,21754
20753.0,,2.0,21754
8154.0,,1.0,21755
8155.0,,1.0,21755
20754.0,,2.0,21755
8156.0,,1.0,21756
20755.0,,2.0,21756
8157.0,,1.0,21757
20748.0,,2.0,21757
8158.0,,1.0,21758
20749.0,,2.0,21758
8159.0,,1.0,21759
20750.0,,2.0,21759
8160.0,,1.0,21760
20751.0,,2.0,21760
8161.0,,1.0,21761
8162.0,,1.0,21761
20756.0,,2.0,21761
8163.0,,1.0,21762
20757.0,,2.0,21762
8164.0,,1.0,21763
20758.0,,2.0,21763
8165.0,,1.0,21764
8166.0,,1.0,21764
8167.0,,1.0,21764
20759.0,,2.0,21764
8168.0,,1.0,21765
20760.0,,2.0,21765
8169.0,,1.0,21766
20761.0,,2.0,21766
8170.0,,3.0,21767
20762.0,,2.0,21767
8171.0,,3.0,21768
20763.0,,2.0,21768
8172.0,,3.0,21769
20764.0,,2.0,21769
8173.0,,3.0,21771
20765.0,,2.0,21771
8174.0,,1.0,21772
20768.0,,2.0,21772
8175.0,,1.0,21773
21489.0,,2.0,21773
8176.0,,1.0,21774
21500.0,,2.0,21774
8177.0,,3.0,21775
20769.0,,2.0,21775
8178.0,,1.0,21776
21501.0,,2.0,21776
8179.0,,3.0,21777
20770.0,,2.0,21777
8180.0,,3.0,21778
20771.0,,2.0,21778
8181.0,,1.0,21779
20772.0,,2.0,21779
8182.0,,1.0,21780
21502.0,,2.0,21780
8183.0,,3.0,21781
21503.0,,2.0,21781
8184.0,,3.0,21782
20773.0,,2.0,21782
8185.0,,3.0,21783
21504.0,,2.0,21783
8186.0,,1.0,21784
20774.0,,2.0,21784
8187.0,,3.0,21785
20775.0,,2.0,21785
8188.0,,3.0,21786
20776.0,,2.0,21786
8189.0,,3.0,21787
21432.0,,2.0,21787
8190.0,,0.0,21788
8191.0,,1.0,21788
21433.0,,2.0,21788
8192.0,,3.0,21789
21436.0,,2.0,21789
8193.0,,3.0,21790
21437.0,,2.0,21790
8194.0,,3.0,21791
21438.0,,2.0,21791
8195.0,,1.0,21792
21439.0,,2.0,21792
8196.0,,3.0,21793
20777.0,,2.0,21793
8197.0,,3.0,21794
20778.0,,2.0,21794
8198.0,,3.0,21795
20779.0,,2.0,21795
8199.0,,3.0,21796
20780.0,,2.0,21796
8200.0,,1.0,21797
21440.0,,2.0,21797
8201.0,,1.0,21798
20781.0,,2.0,21798
8202.0,,1.0,21799
20782.0,,2.0,21799
8203.0,,1.0,21800
20783.0,,2.0,21800
8204.0,,3.0,21801
21441.0,,2.0,21801
8205.0,,1.0,21802
20784.0,,2.0,21802
8206.0,,1.0,21804
8207.0,,1.0,21804
8208.0,,1.0,21804
20785.0,,2.0,21804
8209.0,,3.0,21805
20786.0,,2.0,21805
8210.0,,3.0,21806
20787.0,,2.0,21806
8211.0,,1.0,21807
20788.0,,2.0,21807
8212.0,,1.0,21808
8213.0,,1.0,21808
20789.0,,2.0,21808
8214.0,,1.0,21809
8215.0,,1.0,21809
8216.0,,1.0,21809
20790.0,,2.0,21809
8217.0,,1.0,21810
20791.0,,2.0,21810
8218.0,,1.0,21811
20792.0,,2.0,21811
8219.0,,1.0,21812
21847.0,,2.0,21812
8220.0,,1.0,21815
20793.0,,2.0,21815
8221.0,,1.0,21816
20794.0,,2.0,21816
9130.0,,1.0,21817
20795.0,,2.0,21817
8222.0,,1.0,21818
20796.0,,2.0,21818
11398.0,,1.0,21820
20797.0,,2.0,21820
8223.0,,1.0,21821
20798.0,,2.0,21821
8224.0,,1.0,21822
20799.0,,2.0,21822
8907.0,,1.0,21823
8908.0,,1.0,21823
8909.0,,1.0,21823
8910.0,,1.0,21823
21370.0,,2.0,21823
8225.0,,1.0,21824
20800.0,,2.0,21824
8226.0,,1.0,21825
20801.0,,2.0,21825
8227.0,,1.0,21826
20802.0,,2.0,21826
8228.0,,1.0,21827
20803.0,,2.0,21827
8229.0,,1.0,21828
20804.0,,2.0,21828
8230.0,,1.0,21832
20805.0,,2.0,21832
8231.0,,1.0,21833
8232.0,,1.0,21833
20806.0,,2.0,21833
8233.0,,1.0,21834
20807.0,,2.0,21834
8234.0,,1.0,21835
20808.0,,2.0,21835
8235.0,,1.0,21836
20809.0,,2.0,21836
8236.0,,1.0,21838
8425.0,,1.0,21838
20810.0,,2.0,21838
8237.0,,3.0,21839
20811.0,,2.0,21839
8238.0,,1.0,21840
20812.0,,2.0,21840
8239.0,,1.0,21842
20813.0,,2.0,21842
8240.0,,1.0,21843
20814.0,,2.0,21843
8241.0,,1.0,21844
20815.0,,2.0,21844
8242.0,,1.0,21845
20816.0,,2.0,21845
8243.0,,1.0,21846
20817.0,,2.0,21846
8244.0,,1.0,21847
20818.0,,2.0,21847
8245.0,,1.0,21848
20819.0,,2.0,21848
8246.0,,1.0,21849
20820.0,,2.0,21849
8247.0,,1.0,21850
20821.0,,2.0,21850
8248.0,,1.0,21854
20822.0,,2.0,21854
8249.0,,1.0,21855
20823.0,,2.0,21855
8250.0,,1.0,21856
20824.0,,2.0,21856
8251.0,,1.0,21857
20825.0,,2.0,21857
8252.0,,1.0,21858
20826.0,,2.0,21858
8253.0,,0.0,21859
20827.0,,2.0,21859
8254.0,,1.0,21860
20828.0,,2.0,21860
8255.0,,1.0,21862
20829.0,,2.0,21862
8256.0,,1.0,21863
20830.0,,2.0,21863
8257.0,,1.0,21864
8258.0,,1.0,21864
20831.0,,2.0,21864
8259.0,,1.0,21865
8260.0,,1.0,21865
8261.0,,1.0,21865
8262.0,,1.0,21865
8263.0,,1.0,21865
20832.0,,2.0,21865
8264.0,,1.0,21866
20833.0,,2.0,21866
8265.0,,1.0,21867
20834.0,,2.0,21867
8266.0,,1.0,21868
8267.0,,0.0,21868
20835.0,,2.0,21868
8268.0,,1.0,21869
20836.0,,2.0,21869
8269.0,,1.0,21870
8270.0,,1.0,21870
20837.0,,2.0,21870
8271.0,,1.0,21871
21442.0,,2.0,21871
8272.0,,3.0,21872
20838.0,,2.0,21872
8273.0,,1.0,21873
20839.0,,2.0,21873
8274.0,,3.0,21874
20840.0,,2.0,21874
8275.0,,1.0,21875
20841.0,,2.0,21875
8276.0,,3.0,21876
20842.0,,2.0,21876
8277.0,,1.0,21877
20843.0,,2.0,21877
8278.0,,3.0,21878
20844.0,,2.0,21878
8279.0,,3.0,21879
20845.0,,2.0,21879
8280.0,,3.0,21880
20846.0,,2.0,21880
20847.0,,2.0,21880
8281.0,,3.0,21882
21443.0,,2.0,21882
8282.0,,3.0,21883
20848.0,,2.0,21883
8283.0,,1.0,21884
20849.0,,2.0,21884
8284.0,,0.0,21885
20850.0,,2.0,21885
8285.0,,3.0,21886
20851.0,,2.0,21886
8286.0,,3.0,21887
20852.0,,2.0,21887
8287.0,,3.0,21888
20853.0,,2.0,21888
8288.0,,3.0,21889
20854.0,,2.0,21889
8289.0,,3.0,21890
20855.0,,2.0,21890
8290.0,,3.0,21891
20856.0,,2.0,21891
8291.0,,3.0,21892
20857.0,,2.0,21892
8292.0,,1.0,21893
20858.0,,2.0,21893
8293.0,,3.0,21894
21444.0,,2.0,21894
8294.0,,3.0,21895
20859.0,,2.0,21895
8295.0,,3.0,21896
20860.0,,2.0,21896
8296.0,,3.0,21897
20861.0,,2.0,21897
8297.0,,3.0,21898
8298.0,,3.0,21898
20862.0,,2.0,21898
20863.0,,2.0,21898
8299.0,,1.0,21899
8300.0,,1.0,21899
8301.0,,1.0,21899
8302.0,,1.0,21899
8303.0,,1.0,21899
8304.0,,1.0,21899
8305.0,,1.0,21899
20864.0,,2.0,21899
8306.0,,1.0,21902
20865.0,,2.0,21902
8307.0,,1.0,21903
20866.0,,2.0,21903
8308.0,,3.0,21905
20867.0,,2.0,21905
8309.0,,3.0,21906
20868.0,,2.0,21906
8310.0,,1.0,21907
20869.0,,2.0,21907
8311.0,,1.0,21908
20870.0,,2.0,21908
8312.0,,1.0,21909
20871.0,,2.0,21909
8313.0,,1.0,21911
8314.0,,0.0,21911
20872.0,,2.0,21911
8315.0,,3.0,21912
20873.0,,2.0,21912
8316.0,,0.0,21913
20874.0,,2.0,21913
8317.0,,1.0,21914
20875.0,,2.0,21914
8318.0,,3.0,21915
20876.0,,2.0,21915
8319.0,,3.0,21919
20877.0,,2.0,21919
8320.0,,1.0,21920
20878.0,,2.0,21920
8321.0,,1.0,21921
8322.0,,1.0,21921
20879.0,,2.0,21921
8323.0,,1.0,21922
20880.0,,2.0,21922
8324.0,,1.0,21923
20881.0,,2.0,21923
8325.0,,1.0,21924
20882.0,,2.0,21924
8326.0,,1.0,21925
20883.0,,2.0,21925
8905.0,,1.0,21926
8906.0,,1.0,21926
21369.0,,2.0,21926
8327.0,,1.0,21929
20884.0,,2.0,21929
8388.0,,1.0,21930
23465.0,,2.0,21930
8328.0,,1.0,21931
20885.0,,2.0,21931
8329.0,,1.0,21932
20886.0,,2.0,21932
8330.0,,1.0,21933
8331.0,,1.0,21933
20887.0,,2.0,21933
8332.0,,3.0,21934
20888.0,,2.0,21934
8333.0,,3.0,21935
20889.0,,2.0,21935
8334.0,,1.0,21936
8335.0,,0.0,21936
20890.0,,2.0,21936
8336.0,,1.0,21937
20891.0,,2.0,21937
8337.0,,1.0,21941
8338.0,,1.0,21941
8339.0,,1.0,21941
20892.0,,2.0,21941
8340.0,,1.0,21942
20893.0,,2.0,21942
8341.0,,1.0,21943
20894.0,,2.0,21943
8342.0,,1.0,21944
20895.0,,2.0,21944
8343.0,,1.0,21945
20896.0,,2.0,21945
8344.0,,1.0,21946
20897.0,,2.0,21946
8345.0,,1.0,21947
20898.0,,2.0,21947
8346.0,,1.0,21948
20899.0,,2.0,21948
8347.0,,1.0,21949
20900.0,,2.0,21949
8348.0,,1.0,21950
20901.0,,2.0,21950
8349.0,,1.0,21951
20902.0,,2.0,21951
8350.0,,1.0,21952
8351.0,,1.0,21952
20903.0,,2.0,21952
8352.0,,1.0,21953
20904.0,,2.0,21953
8353.0,,1.0,21954
20905.0,,2.0,21954
8354.0,,1.0,21955
20906.0,,2.0,21955
8974.0,,1.0,21956
20907.0,,2.0,21956
8355.0,,1.0,21957
20909.0,,2.0,21957
8356.0,,1.0,21958
20910.0,,2.0,21958
8357.0,,1.0,21959
20911.0,,2.0,21959
8358.0,,1.0,21960
20912.0,,2.0,21960
8359.0,,1.0,21961
20913.0,,2.0,21961
8360.0,,1.0,21962
20914.0,,2.0,21962
8361.0,,0.0,21963
20915.0,,2.0,21963
8362.0,,1.0,21964
20916.0,,2.0,21964
8363.0,,3.0,21965
21445.0,,2.0,21965
8364.0,,3.0,21966
21446.0,,2.0,21966
8365.0,,3.0,21967
21447.0,,2.0,21967
8366.0,,1.0,21968
20917.0,,2.0,21968
20918.0,,2.0,21968
8367.0,,3.0,21969
20919.0,,2.0,21969
8368.0,,1.0,21970
20920.0,,2.0,21970
8369.0,,3.0,21971
20921.0,,2.0,21971
8370.0,,3.0,21972
21448.0,,2.0,21972
8371.0,,1.0,21973
20922.0,,2.0,21973
21449.0,,2.0,21973
8372.0,,3.0,21974
20923.0,,2.0,21974
8373.0,,1.0,21975
8374.0,,1.0,21975
8375.0,,1.0,21975
20924.0,,2.0,21975
8376.0,,3.0,21976
21450.0,,2.0,21976
8377.0,,3.0,21977
20925.0,,2.0,21977
20926.0,,2.0,21977
8378.0,,1.0,21978
20927.0,,2.0,21978
8379.0,,3.0,21979
21451.0,,2.0,21979
8380.0,,1.0,21980
20928.0,,2.0,21980
8381.0,,3.0,21981
20929.0,,2.0,21981
8382.0,,3.0,21982
20930.0,,2.0,21982
8383.0,,3.0,21983
21452.0,,2.0,21983
8384.0,,1.0,21984
20931.0,,2.0,21984
8385.0,,3.0,21985
20932.0,,2.0,21985
8386.0,,1.0,21986
21453.0,,2.0,21986
8387.0,,1.0,21987
20933.0,,2.0,21987
8389.0,,1.0,21996
20937.0,,2.0,21996
8390.0,,1.0,21997
20934.0,,2.0,21997
8391.0,,1.0,21998
20935.0,,2.0,21998
8392.0,,1.0,21999
20936.0,,2.0,21999
8393.0,,1.0,22000
20938.0,,2.0,22000
8394.0,,1.0,22001
20939.0,,2.0,22001
8395.0,,1.0,22002
20940.0,,2.0,22002
8396.0,,0.0,22003
20941.0,,2.0,22003
8397.0,,1.0,22004
20942.0,,2.0,22004
8398.0,,1.0,22005
20943.0,,2.0,22005
8400.0,,0.0,22006
20944.0,,2.0,22006
8401.0,,3.0,22007
20945.0,,2.0,22007
8402.0,,1.0,22008
8403.0,,0.0,22008
20946.0,,2.0,22008
8404.0,,1.0,22009
20947.0,,2.0,22009
8405.0,,1.0,22010
20948.0,,2.0,22010
8406.0,,0.0,22011
20949.0,,2.0,22011
8407.0,,1.0,22012
20950.0,,2.0,22012
8408.0,,1.0,22013
8409.0,,1.0,22013
8410.0,,1.0,22013
20951.0,,2.0,22013
8411.0,,3.0,22014
20952.0,,2.0,22014
8412.0,,1.0,22015
8413.0,,1.0,22015
20953.0,,2.0,22015
8414.0,,1.0,22016
8415.0,,0.0,22016
8416.0,,1.0,22016
8417.0,,1.0,22016
8418.0,,1.0,22016
20954.0,,2.0,22016
8419.0,,3.0,22017
20955.0,,2.0,22017
8420.0,,1.0,22018
20956.0,,2.0,22018
8421.0,,1.0,22019
20957.0,,2.0,22019
8422.0,,1.0,22020
20958.0,,2.0,22020
8423.0,,0.0,22021
20959.0,,2.0,22021
8424.0,,1.0,22022
20960.0,,2.0,22022
8426.0,,1.0,22026
20961.0,,2.0,22026
8427.0,,1.0,22027
20962.0,,2.0,22027
8428.0,,1.0,22030
20963.0,,2.0,22030
8429.0,,1.0,22031
20964.0,,2.0,22031
8430.0,,1.0,22032
20965.0,,2.0,22032
8431.0,,1.0,22033
20966.0,,2.0,22033
8432.0,,1.0,22034
8433.0,,1.0,22034
20967.0,,2.0,22034
8434.0,,3.0,22035
20968.0,,2.0,22035
8435.0,,3.0,22036
20969.0,,2.0,22036
8436.0,,1.0,22037
8437.0,,0.0,22037
20970.0,,2.0,22037
8438.0,,1.0,22038
20971.0,,2.0,22038
8439.0,,3.0,22039
20972.0,,2.0,22039
8440.0,,1.0,22040
20973.0,,2.0,22040
8441.0,,0.0,22041
20974.0,,2.0,22041
8442.0,,3.0,22042
20975.0,,2.0,22042
8443.0,,1.0,22043
8444.0,,1.0,22043
8445.0,,0.0,22043
8446.0,,0.0,22043
20976.0,,2.0,22043
8447.0,,1.0,22044
20977.0,,2.0,22044
8448.0,,1.0,22048
8449.0,,1.0,22048
20978.0,,2.0,22048
8450.0,,1.0,22049
8451.0,,1.0,22049
8452.0,,0.0,22049
20979.0,,2.0,22049
8453.0,,1.0,22051
8454.0,,1.0,22051
20980.0,,2.0,22051
8455.0,,1.0,22052
20981.0,,2.0,22052
8456.0,,1.0,22053
20982.0,,2.0,22053
8457.0,,1.0,22054
20983.0,,2.0,22054
8458.0,,1.0,22058
20984.0,,2.0,22058
8459.0,,1.0,22059
8460.0,,1.0,22059
20985.0,,2.0,22059
8461.0,,1.0,22060
8462.0,,1.0,22060
20986.0,,2.0,22060
8463.0,,1.0,22061
8464.0,,0.0,22061
8465.0,,1.0,22061
8466.0,,1.0,22061
8467.0,,0.0,22061
20987.0,,2.0,22061
8468.0,,1.0,22065
8469.0,,1.0,22065
8470.0,,1.0,22065
8471.0,,1.0,22065
8472.0,,1.0,22065
20988.0,,2.0,22065
8473.0,,1.0,22066
20989.0,,2.0,22066
8474.0,,1.0,22067
20990.0,,2.0,22067
8475.0,,1.0,22068
20991.0,,2.0,22068
8476.0,,1.0,22069
8477.0,,0.0,22069
20992.0,,2.0,22069
8478.0,,1.0,22070
8479.0,,1.0,22070
8480.0,,1.0,22070
20993.0,,2.0,22070
8481.0,,1.0,22071
20994.0,,2.0,22071
8482.0,,1.0,22072
8483.0,,1.0,22072
8484.0,,1.0,22072
8485.0,,1.0,22072
20995.0,,2.0,22072
8486.0,,1.0,22073
8487.0,,0.0,22073
20996.0,,2.0,22073
8488.0,,1.0,22074
8489.0,,1.0,22074
20997.0,,2.0,22074
8490.0,,1.0,22075
20998.0,,2.0,22075
8491.0,,1.0,22076
20999.0,,2.0,22076
8492.0,,1.0,22077
21000.0,,2.0,22077
8493.0,,1.0,22080
21001.0,,2.0,22080
8494.0,,1.0,22081
21002.0,,2.0,22081
8495.0,,1.0,22082
21003.0,,2.0,22082
8496.0,,1.0,22083
8497.0,,1.0,22083
8498.0,,1.0,22083
8499.0,,1.0,22083
8500.0,,0.0,22083
21004.0,,2.0,22083
8501.0,,1.0,22084
8502.0,,1.0,22084
21005.0,,2.0,22084
8503.0,,1.0,22085
21006.0,,2.0,22085
8504.0,,1.0,22086
21007.0,,2.0,22086
8505.0,,1.0,22087
8506.0,,1.0,22087
21008.0,,2.0,22087
8507.0,,1.0,22088
21009.0,,2.0,22088
8508.0,,1.0,22089
21010.0,,2.0,22089
