fecha_hecho,tipo_persona_id,localidad
1068.0,21845.0,San Miguel de Tucumán (Est. Tucumán)
1245.0,9371.0,San Miguel de Tucumán (Est. Tucumán)
1245.0,21846.0,San Miguel de Tucumán (Est. Tucumán)
794.0,9372.0,Villa María
794.0,21848.0,Villa María
1265.0,9373.0,Villa María
1265.0,9374.0,Villa María
1265.0,9375.0,Villa María
1265.0,21849.0,Villa María
1031.0,9376.0,Villa Yacanto
1031.0,21850.0,Villa Yacanto
1650.0,11358.0,Los Cóndores
1650.0,21851.0,Los Cóndores
137.0,9377.0,Río Cuarto
137.0,21852.0,Río Cuarto
137.0,9378.0,Anisacate
137.0,21853.0,Anisacate
77.0,9379.0,Córdoba
77.0,21854.0,Córdoba
77.0,9380.0,Córdoba
77.0,21855.0,Córdoba
376.0,9381.0,Córdoba
376.0,21856.0,Córdoba
555.0,9382.0,Córdoba
555.0,21857.0,Córdoba
614.0,9383.0,Córdoba
614.0,21858.0,Córdoba
1590.0,9384.0,Córdoba
1590.0,21859.0,Córdoba
77.0,9385.0,Córdoba
77.0,21860.0,Córdoba
555.0,9386.0,Córdoba
555.0,21861.0,Córdoba
853.0,9387.0,Córdoba
853.0,21862.0,Córdoba
1501.0,9388.0,Córdoba
1501.0,21863.0,Córdoba
227.0,9389.0,Córdoba
227.0,9390.0,Córdoba
227.0,21864.0,Córdoba
227.0,21865.0,Córdoba
346.0,9391.0,Córdoba
346.0,21866.0,Córdoba
585.0,9392.0,Córdoba
585.0,21867.0,Córdoba
1236.0,9393.0,Córdoba
1236.0,21868.0,Córdoba
1446.0,9394.0,Río Cuarto
1446.0,21869.0,Río Cuarto
1138.0,9395.0,Vicuña Mackenna
1138.0,21870.0,Vicuña Mackenna
1371.0,9396.0,Río Cuarto
1371.0,21871.0,Río Cuarto
1198.0,9397.0,Capilla del Monte
1198.0,21872.0,Capilla del Monte
571.0,9398.0,Concordia
571.0,21873.0,Concordia
1164.0,9399.0,Paraná
1164.0,21874.0,Paraná
1411.0,9400.0,Allen
1411.0,21875.0,Allen
789.0,9401.0,General Fernández Oro
789.0,21876.0,General Fernández Oro
967.0,9402.0,Allen
967.0,21877.0,Allen
306.0,9403.0,San Luis
306.0,21878.0,San Luis
571.0,9404.0,Las Heras
571.0,9405.0,Las Heras
571.0,21913.0,Las Heras
1660.0,9406.0,Pico Truncado
1660.0,21880.0,Pico Truncado
571.0,9418.0,Lago Puelo
571.0,9419.0,Lago Puelo
571.0,9420.0,Lago Puelo
571.0,21885.0,Lago Puelo
1337.0,9421.0,Trevelín
1337.0,21886.0,Trevelín
1585.0,9422.0,Alvear
1585.0,21887.0,Alvear
162.0,9423.0,Corrientes
162.0,23462.0,Corrientes
1501.0,9424.0,Santo Tomé
1501.0,9425.0,Santo Tomé
1501.0,21888.0,Santo Tomé
1560.0,9426.0,Paso de los Libres
1560.0,9427.0,Paso de los Libres
1560.0,21889.0,Paso de los Libres
97.0,9428.0,Corrientes
97.0,21890.0,Corrientes
157.0,9429.0,Corrientes
157.0,21891.0,Corrientes
212.0,9430.0,Corrientes
212.0,9431.0,Corrientes
212.0,21892.0,Corrientes
1540.0,9432.0,Concepción
1540.0,21893.0,Concepción
450.0,9433.0,Itatí
450.0,21894.0,Itatí
644.0,9445.0,Corrientes
644.0,9446.0,Corrientes
644.0,9447.0,Corrientes
644.0,21895.0,Corrientes
818.0,9434.0,Corrientes
818.0,21896.0,Corrientes
92.0,9435.0,Puerto Deseado
92.0,21897.0,Puerto Deseado
947.0,9448.0,Corrientes
947.0,21898.0,Corrientes
1068.0,9436.0,San Cosme
1068.0,21899.0,San Cosme
1163.0,9437.0,Corrientes
1163.0,21900.0,Corrientes
1173.0,9438.0,Corrientes
1173.0,9439.0,Corrientes
1173.0,9440.0,Corrientes
1173.0,9441.0,Corrientes
1173.0,21905.0,Corrientes
1231.0,9442.0,Santa Rosa
1231.0,21901.0,Santa Rosa
972.0,9443.0,Corrientes
972.0,21902.0,Corrientes
972.0,21903.0,Corrientes
972.0,21904.0,Corrientes
397.0,9444.0,General Alvear (Est.Colonia Alvear Norte)
397.0,21906.0,General Alvear (Est.Colonia Alvear Norte)
1789.0,9449.0,Las Heras
1789.0,21912.0,Las Heras
460.0,9453.0,Esquel 
460.0,21914.0,Esquel 
117.0,9454.0,Comodoro Rivadavia 
117.0,21915.0,Comodoro Rivadavia 
1660.0,9455.0,Trelew
1660.0,9456.0,Trelew
1660.0,21916.0,Trelew
516.0,9457.0,Tunuyán 
516.0,21999.0,Tunuyán 
664.0,9458.0,San Miguel de Tucumán (Est. Tucumán)
664.0,21917.0,San Miguel de Tucumán (Est. Tucumán)
664.0,9459.0,Famaillá 
664.0,21918.0,Famaillá 
1311.0,9460.0,San Miguel de Tucumán (Est. Tucumán)
1311.0,21919.0,San Miguel de Tucumán (Est. Tucumán)
1311.0,9461.0,Villa Mariano Moreno - El Colmenar 
1311.0,21920.0,Villa Mariano Moreno - El Colmenar 
1700.0,9462.0,San Miguel de Tucumán (Est. Tucumán)
1700.0,21921.0,San Miguel de Tucumán (Est. Tucumán)
246.0,9463.0,San Miguel de Tucumán (Est. Tucumán)
246.0,21922.0,San Miguel de Tucumán (Est. Tucumán)
366.0,9464.0,San Miguel de Tucumán (Est. Tucumán)
366.0,21923.0,San Miguel de Tucumán (Est. Tucumán)
485.0,11402.0,San Miguel de Tucumán (Est. Tucumán)
485.0,21924.0,San Miguel de Tucumán (Est. Tucumán)
545.0,9465.0,San Miguel de Tucumán (Est. Tucumán)
545.0,21925.0,San Miguel de Tucumán (Est. Tucumán)
545.0,9466.0,San Miguel de Tucumán (Est. Tucumán)
545.0,21926.0,San Miguel de Tucumán (Est. Tucumán)
784.0,9467.0,San Miguel de Tucumán (Est. Tucumán)
784.0,21927.0,San Miguel de Tucumán (Est. Tucumán)
1371.0,9468.0,San Miguel de Tucumán (Est. Tucumán)
1371.0,21928.0,San Miguel de Tucumán (Est. Tucumán)
13.0,9469.0,Villa Mariano Moreno - El Colmenar 
13.0,21929.0,Villa Mariano Moreno - El Colmenar 
669.0,9470.0,San Miguel de Tucumán (Est. Tucumán)
669.0,21930.0,San Miguel de Tucumán (Est. Tucumán)
1466.0,9471.0,San Miguel de Tucumán (Est. Tucumán)
1466.0,21931.0,San Miguel de Tucumán (Est. Tucumán)
1525.0,9472.0,San Miguel de Tucumán (Est. Tucumán)
1525.0,21959.0,San Miguel de Tucumán (Est. Tucumán)
1763.0,9473.0,San Miguel de Tucumán (Est. Tucumán)
1763.0,21932.0,San Miguel de Tucumán (Est. Tucumán)
311.0,9474.0,San Miguel de Tucumán (Est. Tucumán)
311.0,21933.0,San Miguel de Tucumán (Est. Tucumán)
1143.0,11403.0,Villa Benjamín Aráoz
1143.0,21934.0,Villa Benjamín Aráoz
1202.0,9475.0,San Miguel de Tucumán (Est. Tucumán)
1202.0,21935.0,San Miguel de Tucumán (Est. Tucumán)
1710.0,9476.0,Banda del Río Salí
1710.0,21936.0,Banda del Río Salí
197.0,9477.0,Colombres
197.0,21937.0,Colombres
256.0,9478.0,San Miguel de Tucumán (Est. Tucumán)
256.0,21938.0,San Miguel de Tucumán (Est. Tucumán)
376.0,9479.0,San Miguel de Tucumán (Est. Tucumán)
376.0,21939.0,San Miguel de Tucumán (Est. Tucumán)
555.0,9480.0,San Miguel de Tucumán (Est. Tucumán)
555.0,21940.0,San Miguel de Tucumán (Est. Tucumán)
555.0,21941.0,San Miguel de Tucumán (Est. Tucumán)
734.0,9481.0,Río Colorado
734.0,21942.0,Río Colorado
912.0,9482.0,San Miguel de Tucumán (Est. Tucumán)
912.0,9483.0,San Miguel de Tucumán (Est. Tucumán)
912.0,9484.0,San Miguel de Tucumán (Est. Tucumán)
912.0,21943.0,San Miguel de Tucumán (Est. Tucumán)
1088.0,9485.0,Barrio San Felipe
1088.0,21944.0,Barrio San Felipe
1148.0,9486.0,San Miguel de Tucumán (Est. Tucumán)
1148.0,21945.0,San Miguel de Tucumán (Est. Tucumán)
1265.0,9487.0,Villa Mariano Moreno - El Colmenar 
1265.0,21946.0,Villa Mariano Moreno - El Colmenar 
1431.0,9488.0,San Miguel de Tucumán (Est. Tucumán)
1431.0,21947.0,San Miguel de Tucumán (Est. Tucumán)
1381.0,9489.0,San Miguel de Tucumán (Est. Tucumán)
1381.0,21948.0,San Miguel de Tucumán (Est. Tucumán)
1267.0,9491.0,Banda del Río Salí
1267.0,21950.0,Banda del Río Salí
406.0,9492.0,Concepción
406.0,21951.0,Concepción
1316.0,9493.0,San Miguel de Tucumán (Est. Tucumán)
1316.0,21953.0,San Miguel de Tucumán (Est. Tucumán)
1650.0,9494.0,San Miguel de Tucumán (Est. Tucumán)
1650.0,21954.0,San Miguel de Tucumán (Est. Tucumán)
1530.0,9495.0,Rawson
1530.0,9496.0,Rawson
1530.0,21955.0,Rawson
1093.0,9497.0,Alpachiri
1093.0,21956.0,Alpachiri
321.0,9498.0,Villa Carmela
321.0,21957.0,Villa Carmela
810.0,9510.0,Tartagal
810.0,21960.0,Tartagal
1104.0,9511.0,Salta
1104.0,9512.0,Salta
1104.0,21961.0,Salta
1731.0,9513.0,Tartagal
1731.0,21962.0,Tartagal
39.0,9514.0,Centenario 
39.0,21963.0,Centenario 
39.0,9515.0,San Patricio del Chañar
39.0,21964.0,San Patricio del Chañar
1397.0,9516.0,Cutral Có
1397.0,21965.0,Cutral Có
397.0,9517.0,Centenario 
397.0,21966.0,Centenario 
818.0,9518.0,Corrientes
818.0,21967.0,Corrientes
58.0,9519.0,Corrientes
58.0,21968.0,Corrientes
1109.0,9520.0,Cutral Có
1109.0,21969.0,Cutral Có
1109.0,21970.0,Cutral Có
1492.0,9521.0,Clorinda
1492.0,21971.0,Clorinda
1671.0,9522.0,Formosa
1671.0,9523.0,Formosa
1671.0,9524.0,Formosa
1671.0,21972.0,Formosa
1789.0,9525.0,Tres Lagunas
1789.0,21973.0,Tres Lagunas
1073.0,9526.0,Clodomira
1073.0,21974.0,Clodomira
421.0,9527.0,Ingeniero Forres (Est. Chaguar Punco)
421.0,22340.0,Ingeniero Forres (Est. Chaguar Punco)
1715.0,9528.0,La Banda
1715.0,21975.0,La Banda
1216.0,9529.0,Fernández
1216.0,9530.0,Fernández
1216.0,21976.0,Fernández
1660.0,10176.0,Brea Pozo
1660.0,22499.0,Brea Pozo
97.0,9531.0,La Banda
97.0,9532.0,La Banda
97.0,21977.0,La Banda
396.0,9533.0,Tintina
396.0,21978.0,Tintina
217.0,9534.0,Termas de Río Hondo 
217.0,9535.0,Termas de Río Hondo 
217.0,21979.0,Termas de Río Hondo 
1396.0,9536.0,La Banda
1396.0,21980.0,La Banda
639.0,9537.0,Villa San Martín (Est. Loreto)
639.0,21981.0,Villa San Martín (Est. Loreto)
1055.0,9538.0,Los Telares
1055.0,21982.0,Los Telares
1615.0,9539.0,Termas de Río Hondo 
1615.0,21983.0,Termas de Río Hondo 
644.0,9540.0,Termas de Río Hondo 
644.0,9541.0,Termas de Río Hondo 
644.0,21984.0,Termas de Río Hondo 
1690.0,9542.0,La Banda
1690.0,9543.0,La Banda
1690.0,9544.0,La Banda
1690.0,21985.0,La Banda
1416.0,9545.0,La Banda
1416.0,21986.0,La Banda
654.0,9546.0,Campo Gallo
654.0,21987.0,Campo Gallo
1068.0,9547.0,Santiago del Estero
1068.0,21988.0,Santiago del Estero
833.0,9548.0,La Banda
833.0,21989.0,La Banda
1645.0,9549.0,Santiago del Estero
1645.0,21990.0,Santiago del Estero
13.0,9550.0,Las Delicias
13.0,21991.0,Las Delicias
1031.0,9551.0,Santiago del Estero
1031.0,9552.0,Santiago del Estero
1031.0,9553.0,Santiago del Estero
1031.0,21992.0,Santiago del Estero
18.0,9554.0,Santiago del Estero
18.0,21993.0,Santiago del Estero
794.0,9555.0,Clodomira
794.0,21994.0,Clodomira
256.0,9556.0,Monte Quemado
256.0,21995.0,Monte Quemado
1088.0,9557.0,Monte Quemado
1088.0,21996.0,Monte Quemado
1031.0,9558.0,Termas de Río Hondo 
1031.0,21997.0,Termas de Río Hondo 
137.0,9559.0,General Acha
137.0,21998.0,General Acha
1731.0,9560.0,Alto de la Sierra
1731.0,22000.0,Alto de la Sierra
218.0,9561.0,La Merced
218.0,22001.0,La Merced
755.0,9562.0,Salta
755.0,22002.0,Salta
1282.0,9563.0,Villa San Lorenzo
1282.0,9564.0,Villa San Lorenzo
1282.0,22003.0,Villa San Lorenzo
1282.0,9565.0,Gualeguay
1282.0,22004.0,Gualeguay
695.0,12042.0,La Paz
695.0,22005.0,La Paz
98.0,9566.0,Paraná
98.0,22006.0,Paraná
874.0,9576.0,Río Grande
874.0,9577.0,Río Grande
874.0,9578.0,Río Grande
874.0,9579.0,Río Grande
874.0,22007.0,Río Grande
39.0,9580.0,Campo Viera
39.0,22008.0,Campo Viera
1227.0,9581.0,Trelew
1227.0,22009.0,Trelew
1143.0,9582.0,San Luis
1143.0,22010.0,San Luis
331.0,9583.0,Malagueño
331.0,22011.0,Malagueño
1426.0,9584.0,Córdoba
1426.0,22012.0,Córdoba
67.0,9585.0,Córdoba
67.0,22013.0,Córdoba
67.0,9586.0,Córdoba
67.0,22014.0,Córdoba
67.0,9587.0,Córdoba
67.0,22015.0,Córdoba
366.0,9588.0,Córdoba
366.0,22016.0,Córdoba
545.0,9589.0,Córdoba
545.0,22017.0,Córdoba
962.0,9590.0,Córdoba
962.0,22018.0,Córdoba
1021.0,9591.0,Paso Viejo
1021.0,22019.0,Paso Viejo
241.0,9592.0,Rancul
241.0,22020.0,Rancul
44.0,9593.0,Mendoza
44.0,22021.0,Mendoza
1616.0,9594.0,Guaymallén
1616.0,22022.0,Guaymallén
163.0,9595.0,Las Heras
163.0,22023.0,Las Heras
1174.0,9596.0,Rodeo del Medio 
1174.0,9597.0,Rodeo del Medio 
1174.0,9598.0,Rodeo del Medio 
1174.0,9599.0,Rodeo del Medio 
1174.0,22024.0,Rodeo del Medio 
1174.0,22025.0,Rodeo del Medio 
3.0,9600.0,Ciudad de Buenos Aires
3.0,22026.0,Ciudad de Buenos Aires
1635.0,9601.0,Ciudad de Buenos Aires
1635.0,22027.0,Ciudad de Buenos Aires
1695.0,9602.0,Ciudad de Buenos Aires
1695.0,9603.0,Ciudad de Buenos Aires
1695.0,22028.0,Ciudad de Buenos Aires
1695.0,9604.0,Ciudad de Buenos Aires
1695.0,22029.0,Ciudad de Buenos Aires
480.0,9605.0,Ciudad de Buenos Aires
480.0,22030.0,Ciudad de Buenos Aires
1535.0,9606.0,Ciudad de Buenos Aires
1535.0,9607.0,Ciudad de Buenos Aires
1535.0,9608.0,Ciudad de Buenos Aires
1535.0,22031.0,Ciudad de Buenos Aires
381.0,9609.0,Ciudad de Buenos Aires
381.0,22032.0,Ciudad de Buenos Aires
560.0,9610.0,Ciudad de Buenos Aires
560.0,22033.0,Ciudad de Buenos Aires
1036.0,9611.0,Ciudad de Buenos Aires
1036.0,22034.0,Ciudad de Buenos Aires
23.0,9612.0,Ciudad de Buenos Aires
23.0,22035.0,Ciudad de Buenos Aires
1036.0,9613.0,Ciudad de Buenos Aires
1036.0,22036.0,Ciudad de Buenos Aires
1036.0,22037.0,Ciudad de Buenos Aires
1267.0,9614.0,Ciudad de Buenos Aires
1267.0,22038.0,Ciudad de Buenos Aires
1211.0,9615.0,Ciudad de Buenos Aires
1211.0,22039.0,Ciudad de Buenos Aires
1655.0,9616.0,Ciudad de Buenos Aires
1655.0,22040.0,Ciudad de Buenos Aires
28.0,9617.0,Ciudad de Buenos Aires
28.0,22041.0,Ciudad de Buenos Aires
1331.0,9618.0,Ciudad de Buenos Aires
1331.0,9619.0,Ciudad de Buenos Aires
1331.0,9620.0,Ciudad de Buenos Aires
1331.0,9621.0,Ciudad de Buenos Aires
1331.0,9622.0,Ciudad de Buenos Aires
1331.0,9623.0,Ciudad de Buenos Aires
1331.0,22042.0,Ciudad de Buenos Aires
1481.0,9624.0,Ciudad de Buenos Aires
1481.0,22043.0,Ciudad de Buenos Aires
1540.0,9625.0,Ciudad de Buenos Aires
1540.0,22044.0,Ciudad de Buenos Aires
207.0,9626.0,Ciudad de Buenos Aires
207.0,22045.0,Ciudad de Buenos Aires
386.0,9627.0,Ciudad de Buenos Aires
386.0,22046.0,Ciudad de Buenos Aires
505.0,9628.0,Ciudad de Buenos Aires
505.0,22047.0,Ciudad de Buenos Aires
694.0,9629.0,Ciudad de Buenos Aires
694.0,9630.0,Ciudad de Buenos Aires
694.0,22048.0,Ciudad de Buenos Aires
1491.0,9631.0,Ciudad de Buenos Aires
1491.0,22049.0,Ciudad de Buenos Aires
1670.0,9632.0,Ciudad de Buenos Aires
1670.0,9633.0,Ciudad de Buenos Aires
1670.0,9634.0,Ciudad de Buenos Aires
1670.0,9635.0,Ciudad de Buenos Aires
1670.0,22050.0,Ciudad de Buenos Aires
1788.0,9636.0,Ciudad de Buenos Aires
1788.0,22051.0,Ciudad de Buenos Aires
217.0,9637.0,Ciudad de Buenos Aires
217.0,9638.0,Ciudad de Buenos Aires
217.0,22052.0,Ciudad de Buenos Aires
515.0,9639.0,Ciudad de Buenos Aires
515.0,22053.0,Ciudad de Buenos Aires
575.0,9640.0,Ciudad de Buenos Aires
575.0,9641.0,Ciudad de Buenos Aires
575.0,9642.0,Ciudad de Buenos Aires
575.0,22054.0,Ciudad de Buenos Aires
634.0,9643.0,Ciudad de Buenos Aires
634.0,22055.0,Ciudad de Buenos Aires
754.0,9644.0,Ciudad de Buenos Aires
754.0,22056.0,Ciudad de Buenos Aires
814.0,9645.0,Ciudad de Buenos Aires
814.0,22057.0,Ciudad de Buenos Aires
43.0,9646.0,Ciudad de Buenos Aires
43.0,22058.0,Ciudad de Buenos Aires
1496.0,9647.0,Ciudad de Buenos Aires
1496.0,9648.0,Ciudad de Buenos Aires
1496.0,22059.0,Ciudad de Buenos Aires
1735.0,9649.0,Ciudad de Buenos Aires
1735.0,9650.0,Ciudad de Buenos Aires
1735.0,22060.0,Ciudad de Buenos Aires
341.0,9651.0,Ciudad de Buenos Aires
341.0,22061.0,Ciudad de Buenos Aires
520.0,9652.0,Ciudad de Buenos Aires
520.0,22062.0,Ciudad de Buenos Aires
580.0,9653.0,Ciudad de Buenos Aires
580.0,9654.0,Ciudad de Buenos Aires
580.0,22063.0,Ciudad de Buenos Aires
1501.0,9655.0,Ciudad de Buenos Aires
1501.0,22064.0,Ciudad de Buenos Aires
1560.0,9656.0,Ciudad de Buenos Aires
1560.0,22065.0,Ciudad de Buenos Aires
1680.0,9657.0,Ciudad de Buenos Aires
1680.0,22066.0,Ciudad de Buenos Aires
107.0,9658.0,Ciudad de Buenos Aires
107.0,22067.0,Ciudad de Buenos Aires
107.0,9659.0,Ciudad de Buenos Aires
107.0,22068.0,Ciudad de Buenos Aires
406.0,9660.0,Ciudad de Buenos Aires
406.0,22069.0,Ciudad de Buenos Aires
525.0,9661.0,Ciudad de Buenos Aires
525.0,22070.0,Ciudad de Buenos Aires
644.0,9662.0,Ciudad de Buenos Aires
644.0,9663.0,Ciudad de Buenos Aires
644.0,9664.0,Ciudad de Buenos Aires
644.0,22071.0,Ciudad de Buenos Aires
644.0,22072.0,Ciudad de Buenos Aires
882.0,9665.0,Ciudad de Buenos Aires
882.0,22073.0,Ciudad de Buenos Aires
1059.0,9666.0,Ciudad de Buenos Aires
1059.0,22074.0,Ciudad de Buenos Aires
1406.0,9667.0,Ciudad de Buenos Aires
1406.0,22075.0,Ciudad de Buenos Aires
1406.0,9668.0,Ciudad de Buenos Aires
1406.0,22076.0,Ciudad de Buenos Aires
1625.0,9669.0,Ciudad de Buenos Aires
1625.0,22077.0,Ciudad de Buenos Aires
112.0,9670.0,Ciudad de Buenos Aires
112.0,22078.0,Ciudad de Buenos Aires
112.0,9671.0,Ciudad de Buenos Aires
112.0,9672.0,Ciudad de Buenos Aires
112.0,9673.0,Ciudad de Buenos Aires
112.0,22079.0,Ciudad de Buenos Aires
232.0,9674.0,Ciudad de Buenos Aires
232.0,9675.0,Ciudad de Buenos Aires
232.0,22080.0,Ciudad de Buenos Aires
411.0,9676.0,Ciudad de Buenos Aires
411.0,22081.0,Ciudad de Buenos Aires
411.0,9677.0,Ciudad de Buenos Aires
411.0,9678.0,Ciudad de Buenos Aires
411.0,22082.0,Ciudad de Buenos Aires
411.0,22083.0,Ciudad de Buenos Aires
411.0,9679.0,Ciudad de Buenos Aires
411.0,22084.0,Ciudad de Buenos Aires
530.0,9680.0,Ciudad de Buenos Aires
530.0,22085.0,Ciudad de Buenos Aires
649.0,9681.0,Ciudad de Buenos Aires
649.0,22086.0,Ciudad de Buenos Aires
649.0,9682.0,Ciudad de Buenos Aires
649.0,22087.0,Ciudad de Buenos Aires
828.0,9683.0,Ciudad de Buenos Aires
828.0,22088.0,Ciudad de Buenos Aires
887.0,9684.0,Ciudad de Buenos Aires
887.0,22089.0,Ciudad de Buenos Aires
947.0,9685.0,Ciudad de Buenos Aires
947.0,22090.0,Ciudad de Buenos Aires
1183.0,9686.0,Ciudad de Buenos Aires
1183.0,22091.0,Ciudad de Buenos Aires
1296.0,9687.0,Ciudad de Buenos Aires
1296.0,22092.0,Ciudad de Buenos Aires
1451.0,9688.0,Ciudad de Buenos Aires
1451.0,22093.0,Ciudad de Buenos Aires
1451.0,9689.0,Ciudad de Buenos Aires
1451.0,22094.0,Ciudad de Buenos Aires
58.0,9690.0,Ciudad de Buenos Aires
58.0,22095.0,Ciudad de Buenos Aires
1690.0,9691.0,Ciudad de Buenos Aires
1690.0,22096.0,Ciudad de Buenos Aires
117.0,9692.0,Ciudad de Buenos Aires
117.0,22097.0,Ciudad de Buenos Aires
177.0,9693.0,Ciudad de Buenos Aires
177.0,9694.0,Ciudad de Buenos Aires
177.0,22098.0,Ciudad de Buenos Aires
296.0,9695.0,Ciudad de Buenos Aires
296.0,22099.0,Ciudad de Buenos Aires
356.0,9696.0,Ciudad de Buenos Aires
356.0,22100.0,Ciudad de Buenos Aires
356.0,9697.0,Ciudad de Buenos Aires
356.0,9698.0,Ciudad de Buenos Aires
356.0,22101.0,Ciudad de Buenos Aires
416.0,9699.0,Ciudad de Buenos Aires
416.0,22102.0,Ciudad de Buenos Aires
892.0,9700.0,Ciudad de Buenos Aires
892.0,22103.0,Ciudad de Buenos Aires
1245.0,9701.0,Ciudad de Buenos Aires
1245.0,9702.0,Ciudad de Buenos Aires
1245.0,22104.0,Ciudad de Buenos Aires
1245.0,22105.0,Ciudad de Buenos Aires
1245.0,9703.0,Ciudad de Buenos Aires
1245.0,22106.0,Ciudad de Buenos Aires
246.0,9704.0,Ciudad de Buenos Aires
246.0,9705.0,Ciudad de Buenos Aires
246.0,22107.0,Ciudad de Buenos Aires
366.0,9706.0,Ciudad de Buenos Aires
366.0,22108.0,Ciudad de Buenos Aires
605.0,9707.0,Ciudad de Buenos Aires
605.0,9708.0,Ciudad de Buenos Aires
605.0,9709.0,Ciudad de Buenos Aires
605.0,22109.0,Ciudad de Buenos Aires
605.0,22110.0,Ciudad de Buenos Aires
784.0,9710.0,Ciudad de Buenos Aires
784.0,22111.0,Ciudad de Buenos Aires
1198.0,9711.0,Ciudad de Buenos Aires
1198.0,22112.0,Ciudad de Buenos Aires
1255.0,9712.0,Ciudad de Buenos Aires
1255.0,22113.0,Ciudad de Buenos Aires
1255.0,9713.0,Ciudad de Buenos Aires
1255.0,22114.0,Ciudad de Buenos Aires
1530.0,9714.0,Ciudad de Buenos Aires
1530.0,22115.0,Ciudad de Buenos Aires
1530.0,9715.0,Ciudad de Buenos Aires
1530.0,22116.0,Ciudad de Buenos Aires
1530.0,9716.0,Ciudad de Buenos Aires
1530.0,22117.0,Ciudad de Buenos Aires
1650.0,9717.0,Ciudad de Buenos Aires
1650.0,22118.0,Ciudad de Buenos Aires
1590.0,9718.0,Ciudad de Buenos Aires
1590.0,9719.0,Ciudad de Buenos Aires
1590.0,22119.0,Ciudad de Buenos Aires
1710.0,9720.0,Ciudad de Buenos Aires
1710.0,22120.0,Ciudad de Buenos Aires
1768.0,9721.0,Ciudad de Buenos Aires
1768.0,22121.0,Ciudad de Buenos Aires
137.0,9722.0,Ciudad de Buenos Aires
137.0,22122.0,Ciudad de Buenos Aires
376.0,9723.0,Ciudad de Buenos Aires
376.0,9724.0,Ciudad de Buenos Aires
376.0,9725.0,Ciudad de Buenos Aires
376.0,22123.0,Ciudad de Buenos Aires
376.0,9726.0,Ciudad de Buenos Aires
376.0,22124.0,Ciudad de Buenos Aires
436.0,9727.0,Ciudad de Buenos Aires
436.0,22125.0,Ciudad de Buenos Aires
436.0,9728.0,Ciudad de Buenos Aires
436.0,9729.0,Ciudad de Buenos Aires
436.0,22126.0,Ciudad de Buenos Aires
614.0,9730.0,Ciudad de Buenos Aires
614.0,22127.0,Ciudad de Buenos Aires
794.0,9731.0,Ciudad de Buenos Aires
794.0,22128.0,Ciudad de Buenos Aires
1031.0,9732.0,Ciudad de Buenos Aires
1031.0,22129.0,Ciudad de Buenos Aires
1206.0,9733.0,Ciudad de Buenos Aires
1206.0,9734.0,Ciudad de Buenos Aires
1206.0,22130.0,Ciudad de Buenos Aires
1431.0,9735.0,Ciudad de Buenos Aires
1431.0,22131.0,Ciudad de Buenos Aires
669.0,9736.0,Ciudad de Buenos Aires
669.0,9737.0,Ciudad de Buenos Aires
669.0,22132.0,Ciudad de Buenos Aires
1466.0,9738.0,Ciudad de Buenos Aires
1466.0,22133.0,Ciudad de Buenos Aires
132.0,9739.0,Ciudad de Buenos Aires
132.0,22134.0,Ciudad de Buenos Aires
251.0,9740.0,Ciudad de Buenos Aires
251.0,22135.0,Ciudad de Buenos Aires
311.0,9741.0,Ciudad de Buenos Aires
311.0,9742.0,Ciudad de Buenos Aires
311.0,22136.0,Ciudad de Buenos Aires
431.0,9743.0,Ciudad de Buenos Aires
431.0,9744.0,Ciudad de Buenos Aires
431.0,9745.0,Ciudad de Buenos Aires
431.0,22137.0,Ciudad de Buenos Aires
789.0,9746.0,Ciudad de Buenos Aires
789.0,22138.0,Ciudad de Buenos Aires
907.0,9747.0,Ciudad de Buenos Aires
907.0,22139.0,Ciudad de Buenos Aires
1026.0,9748.0,Ciudad de Buenos Aires
1026.0,22140.0,Ciudad de Buenos Aires
1143.0,9749.0,Ciudad de Buenos Aires
1143.0,22141.0,Ciudad de Buenos Aires
1202.0,9750.0,Ciudad de Buenos Aires
1202.0,22142.0,Ciudad de Buenos Aires
1376.0,9751.0,Ciudad de Buenos Aires
1376.0,22143.0,Ciudad de Buenos Aires
1605.0,9752.0,Santiago del Estero
1605.0,22144.0,Santiago del Estero
570.0,9753.0,Santiago del Estero
570.0,9754.0,Santiago del Estero
570.0,22145.0,Santiago del Estero
1045.0,9755.0,Villa General Mitre (Est. Pinto)
1045.0,9756.0,Villa General Mitre (Est. Pinto)
1045.0,9757.0,Villa General Mitre (Est. Pinto)
1045.0,22146.0,Villa General Mitre (Est. Pinto)
152.0,9758.0,La Banda
152.0,9759.0,La Banda
152.0,22147.0,La Banda
709.0,9760.0,Santiago del Estero
709.0,22148.0,Santiago del Estero
1411.0,9761.0,Los Telares
1411.0,22149.0,Los Telares
709.0,9762.0,Santiago del Estero
709.0,22150.0,Santiago del Estero
605.0,9763.0,Santiago del Estero
605.0,9764.0,Santiago del Estero
605.0,22151.0,Santiago del Estero
545.0,9765.0,Tintina
545.0,22152.0,Tintina
24.0,9766.0,Santa Fe
24.0,22153.0,Santa Fe
1536.0,9767.0,Santa Fe
1536.0,22154.0,Santa Fe
83.0,9768.0,Santa Fe
83.0,22155.0,Santa Fe
262.0,9769.0,Santa Fe
262.0,22156.0,Santa Fe
322.0,9770.0,Recreo
322.0,22157.0,Recreo
800.0,9771.0,Santo Tomé
