tipo_persona_id,tipo_lugar,sexo_victima,Id_hecho
20424.0,,Masculino,21275.0
7743.0,,No corresponde,21276.0
20425.0,,Masculino,21276.0
7744.0,,No corresponde,21277.0
20426.0,,Masculino,21277.0
7745.0,,No corresponde,21278.0
20427.0,,Femenino,21278.0
7746.0,,No corresponde,21279.0
7747.0,,No corresponde,21279.0
20428.0,,Masculino,21279.0
7748.0,,No corresponde,21280.0
20429.0,,Masculino,21280.0
7749.0,,No corresponde,21281.0
20430.0,,Masculino,21281.0
7750.0,,No corresponde,21282.0
20431.0,,Masculino,21282.0
7751.0,,No corresponde,21283.0
20432.0,,Masculino,21283.0
7752.0,,No corresponde,21284.0
20433.0,,Masculino,21284.0
7753.0,,No corresponde,21285.0
20434.0,,Masculino,21285.0
7754.0,,No corresponde,21286.0
7755.0,,No corresponde,21286.0
20435.0,,Masculino,21286.0
7756.0,,No corresponde,21287.0
7757.0,,No corresponde,21287.0
20436.0,,Masculino,21287.0
7758.0,,No corresponde,21288.0
7759.0,,No corresponde,21288.0
20437.0,,Masculino,21288.0
7760.0,,No corresponde,21289.0
20438.0,,Masculino,21289.0
7761.0,,No corresponde,21290.0
20439.0,,Masculino,21290.0
7762.0,,No corresponde,21291.0
20440.0,,Masculino,21291.0
7763.0,,No corresponde,21292.0
20441.0,,Masculino,21292.0
7764.0,,No corresponde,21293.0
20442.0,,Masculino,21293.0
7765.0,,No corresponde,21294.0
20443.0,,Femenino,21294.0
7766.0,,No corresponde,21295.0
7767.0,,No corresponde,21295.0
20444.0,,Masculino,21295.0
7768.0,,No corresponde,21296.0
20445.0,,Femenino,21296.0
7769.0,,No corresponde,21297.0
7770.0,,No corresponde,21297.0
7771.0,,No corresponde,21297.0
20446.0,,Masculino,21297.0
7772.0,,No corresponde,21298.0
20447.0,,Femenino,21298.0
7773.0,,No corresponde,21299.0
20448.0,,Femenino,21299.0
7774.0,,No corresponde,21300.0
20449.0,,Femenino,21300.0
7775.0,,No corresponde,21301.0
20450.0,,Masculino,21301.0
7776.0,,No corresponde,21302.0
20451.0,,Masculino,21302.0
7777.0,,No corresponde,21303.0
20452.0,,Femenino,21303.0
7778.0,,No corresponde,21304.0
7779.0,,No corresponde,21304.0
20453.0,,Masculino,21304.0
7780.0,,No corresponde,21305.0
7781.0,,No corresponde,21305.0
20454.0,,Masculino,21305.0
7782.0,,No corresponde,21306.0
20455.0,,Masculino,21306.0
7783.0,,No corresponde,21307.0
20456.0,,Femenino,21307.0
7784.0,,No corresponde,21308.0
20457.0,,Masculino,21308.0
7785.0,,No corresponde,21309.0
20458.0,,Masculino,21309.0
7786.0,,No corresponde,21360.0
20459.0,,Masculino,21360.0
7787.0,,No corresponde,21361.0
20460.0,,Masculino,21361.0
7788.0,,No corresponde,21362.0
20461.0,,Masculino,21362.0
7789.0,,No corresponde,21363.0
20462.0,,Masculino,21363.0
7790.0,,No corresponde,21364.0
20463.0,,Masculino,21364.0
7791.0,,No corresponde,21365.0
20464.0,,Masculino,21365.0
7792.0,,No corresponde,21366.0
20465.0,,Masculino,21366.0
7793.0,,No corresponde,21367.0
7794.0,,No corresponde,21367.0
7795.0,,No corresponde,21367.0
20466.0,,Masculino,21367.0
7796.0,,No corresponde,21368.0
20467.0,,Masculino,21368.0
7797.0,,No corresponde,21369.0
7798.0,,No corresponde,21369.0
20468.0,,Masculino,21369.0
7799.0,,No corresponde,21370.0
20469.0,,Masculino,21370.0
7800.0,,No corresponde,21371.0
20470.0,,Masculino,21371.0
7801.0,,No corresponde,21372.0
23327.0,,Femenino,21372.0
7802.0,,No corresponde,21373.0
20471.0,,Masculino,21373.0
7803.0,,No corresponde,21374.0
20472.0,,Masculino,21374.0
7804.0,,No corresponde,21375.0
20473.0,,Femenino,21375.0
7805.0,,No corresponde,21376.0
20474.0,,Masculino,21376.0
7806.0,,No corresponde,21377.0
20475.0,,Masculino,21377.0
7807.0,,No corresponde,21378.0
20476.0,,Masculino,21378.0
7808.0,,No corresponde,21379.0
7809.0,,No corresponde,21379.0
20477.0,,Masculino,21379.0
7810.0,,No corresponde,21380.0
20478.0,,Masculino,21380.0
7811.0,,No corresponde,21381.0
20479.0,,Femenino,21381.0
7812.0,,No corresponde,21382.0
20480.0,,Masculino,21382.0
7813.0,,No corresponde,21383.0
20481.0,,Masculino,21383.0
7814.0,,No corresponde,21384.0
20482.0,,Masculino,21384.0
7815.0,,No corresponde,21385.0
7816.0,,No corresponde,21385.0
20483.0,,Masculino,21385.0
7817.0,,No corresponde,21386.0
20484.0,,Masculino,21386.0
7818.0,,No corresponde,21387.0
20485.0,,Femenino,21387.0
7819.0,,No corresponde,21388.0
20486.0,,Masculino,21388.0
7820.0,,No corresponde,21389.0
20487.0,,Femenino,21389.0
7821.0,,No corresponde,21390.0
20488.0,,Masculino,21390.0
7822.0,,No corresponde,21391.0
20489.0,,Masculino,21391.0
7823.0,,No corresponde,21392.0
20490.0,,Masculino,21392.0
7824.0,,No corresponde,21393.0
7825.0,,No corresponde,21393.0
20491.0,,Masculino,21393.0
7826.0,,No corresponde,21394.0
20492.0,,Masculino,21394.0
7827.0,,No corresponde,21395.0
20493.0,,Masculino,21395.0
7828.0,,No corresponde,21396.0
20494.0,,Masculino,21396.0
7829.0,,No corresponde,21397.0
7830.0,,No corresponde,21397.0
20495.0,,Masculino,21397.0
7831.0,,No corresponde,21398.0
20496.0,,Masculino,21398.0
7832.0,,No corresponde,21399.0
20497.0,,Masculino,21399.0
7833.0,,No corresponde,21400.0
20498.0,,Femenino,21400.0
7834.0,,No corresponde,21401.0
20499.0,,Masculino,21401.0
7835.0,,No corresponde,21402.0
20500.0,,Masculino,21402.0
7836.0,,No corresponde,21403.0
20501.0,,Femenino,21403.0
7837.0,,No corresponde,21404.0
20502.0,,Masculino,21404.0
7838.0,,No corresponde,21405.0
20503.0,,Masculino,21405.0
7839.0,,No corresponde,21406.0
20504.0,,Masculino,21406.0
7840.0,,No corresponde,21407.0
7841.0,,No corresponde,21407.0
20505.0,,Masculino,21407.0
7842.0,,No corresponde,21408.0
7843.0,,No corresponde,21408.0
20506.0,,Masculino,21408.0
7844.0,,No corresponde,21409.0
20507.0,,Masculino,21409.0
7845.0,,No corresponde,21410.0
20508.0,,Masculino,21410.0
7846.0,,No corresponde,21411.0
20509.0,,Femenino,21411.0
7847.0,,No corresponde,21412.0
20510.0,,Masculino,21412.0
7848.0,,No corresponde,21413.0
20511.0,,Masculino,21413.0
7849.0,,No corresponde,21414.0
20512.0,,Masculino,21414.0
7850.0,,No corresponde,21415.0
20513.0,,Masculino,21415.0
7851.0,,No corresponde,21416.0
20514.0,,Masculino,21416.0
7852.0,,No corresponde,21417.0
20515.0,,Femenino,21417.0
7853.0,,No corresponde,21418.0
20516.0,,Masculino,21418.0
7854.0,,No corresponde,21419.0
20517.0,,Masculino,21419.0
7855.0,,No corresponde,21420.0
20518.0,,Masculino,21420.0
7856.0,,No corresponde,21421.0
20519.0,,Masculino,21421.0
7857.0,,No corresponde,21422.0
20520.0,,Masculino,21422.0
7858.0,,No corresponde,21423.0
20521.0,,Femenino,21423.0
7859.0,,No corresponde,21424.0
20522.0,,Masculino,21424.0
7860.0,,No corresponde,21425.0
20523.0,,Femenino,21425.0
7861.0,,No corresponde,21426.0
20524.0,,Masculino,21426.0
7862.0,,No corresponde,21427.0
20525.0,,Femenino,21427.0
7863.0,,No corresponde,21428.0
20526.0,,Femenino,21428.0
7864.0,,No corresponde,21429.0
20527.0,,Masculino,21429.0
7865.0,,No corresponde,21430.0
20528.0,,Masculino,21430.0
7866.0,,No corresponde,21431.0
20529.0,,Masculino,21431.0
7867.0,,No corresponde,21432.0
20530.0,,Masculino,21432.0
7868.0,,No corresponde,21433.0
20531.0,,Masculino,21433.0
7869.0,,No corresponde,21434.0
20532.0,,Masculino,21434.0
7870.0,,No corresponde,21435.0
20533.0,,Femenino,21435.0
7871.0,,No corresponde,21436.0
20534.0,,Masculino,21436.0
7872.0,,No corresponde,21437.0
20535.0,,Masculino,21437.0
7873.0,,No corresponde,21438.0
20536.0,,Femenino,21438.0
7874.0,,No corresponde,21439.0
20537.0,,Masculino,21439.0
7875.0,,No corresponde,21440.0
20538.0,,Femenino,21440.0
7876.0,,No corresponde,21441.0
20539.0,,Masculino,21441.0
7877.0,,No corresponde,21442.0
20540.0,,Masculino,21442.0
7878.0,,No corresponde,21443.0
7879.0,,No corresponde,21443.0
7880.0,,No corresponde,21443.0
20541.0,,Masculino,21443.0
7881.0,,No corresponde,21444.0
20542.0,,Femenino,21444.0
7882.0,,No corresponde,21445.0
20543.0,,Femenino,21445.0
7883.0,,No corresponde,21446.0
20544.0,,Masculino,21446.0
7884.0,,No corresponde,21447.0
20545.0,,Masculino,21447.0
7885.0,,No corresponde,21448.0
7886.0,,No corresponde,21448.0
20546.0,,Masculino,21448.0
7887.0,,No corresponde,21449.0
20547.0,,Masculino,21449.0
7888.0,,No corresponde,21450.0
20548.0,,Masculino,21450.0
7889.0,,No corresponde,21451.0
20549.0,,Masculino,21451.0
7890.0,,No corresponde,21452.0
20550.0,,Masculino,21452.0
7891.0,,No corresponde,21487.0
20551.0,,Femenino,21487.0
7895.0,,No corresponde,21488.0
20552.0,,Femenino,21488.0
7896.0,,No corresponde,21489.0
20553.0,,Masculino,21489.0
7897.0,,No corresponde,21490.0
20554.0,,Masculino,21490.0
7898.0,,No corresponde,21491.0
20555.0,,Femenino,21491.0
7899.0,,No corresponde,21492.0
20556.0,,Masculino,21492.0
7900.0,,No corresponde,21493.0
20557.0,,Masculino,21493.0
7901.0,,No corresponde,21494.0
20558.0,,Masculino,21494.0
7902.0,,No corresponde,21496.0
20559.0,,Masculino,21496.0
7903.0,,No corresponde,21497.0
20560.0,,Masculino,21497.0
7905.0,,No corresponde,21498.0
7906.0,,No corresponde,21498.0
20561.0,,Masculino,21498.0
20562.0,,Masculino,21498.0
7907.0,,No corresponde,21499.0
20563.0,,Masculino,21499.0
7908.0,,No corresponde,21500.0
20564.0,,Femenino,21500.0
7909.0,,No corresponde,21501.0
20565.0,,Masculino,21501.0
7910.0,,No corresponde,21502.0
20566.0,,Masculino,21502.0
7911.0,,No corresponde,21503.0
20567.0,,Masculino,21503.0
8815.0,,No corresponde,21504.0
20568.0,,Masculino,21504.0
7912.0,,No corresponde,21506.0
20569.0,,Femenino,21506.0
7913.0,,No corresponde,21507.0
20570.0,,Masculino,21507.0
7914.0,,No corresponde,21508.0
7915.0,,No corresponde,21508.0
7916.0,,No corresponde,21508.0
7917.0,,No corresponde,21508.0
20571.0,,Masculino,21508.0
7918.0,,No corresponde,21509.0
20572.0,,Masculino,21509.0
7919.0,,No corresponde,21510.0
20573.0,,Masculino,21510.0
7920.0,,No corresponde,21511.0
20908.0,,Masculino,21511.0
7921.0,,No corresponde,21512.0
20574.0,,Femenino,21512.0
7922.0,,No corresponde,21513.0
7923.0,,No corresponde,21513.0
7924.0,,No corresponde,21513.0
20575.0,,Masculino,21513.0
7925.0,,No corresponde,21514.0
20576.0,,Femenino,21514.0
7926.0,,No corresponde,21515.0
20577.0,,Masculino,21515.0
7927.0,,No corresponde,21516.0
20578.0,,Masculino,21516.0
7928.0,,No corresponde,21517.0
20579.0,,Masculino,21517.0
7929.0,,No corresponde,21518.0
7930.0,,No corresponde,21518.0
7931.0,,No corresponde,21518.0
7932.0,,No corresponde,21518.0
7933.0,,No corresponde,21518.0
21907.0,,Masculino,21518.0
7934.0,,No corresponde,21519.0
20580.0,,Femenino,21519.0
7935.0,,No corresponde,21520.0
7936.0,,No corresponde,21520.0
20581.0,,Masculino,21520.0
7937.0,,No corresponde,21521.0
7938.0,,No corresponde,21521.0
20582.0,,Masculino,21521.0
7939.0,,No corresponde,21522.0
7940.0,,No corresponde,21522.0
7941.0,,No corresponde,21522.0
7942.0,,No corresponde,21522.0
7943.0,,No corresponde,21522.0
20583.0,,Masculino,21522.0
7944.0,,No corresponde,21523.0
20584.0,,Masculino,21523.0
7945.0,,No corresponde,21524.0
21908.0,,Masculino,21524.0
7946.0,,No corresponde,21525.0
7947.0,,No corresponde,21525.0
20585.0,,Masculino,21525.0
7948.0,,No corresponde,21526.0
20586.0,,Femenino,21526.0
7949.0,,No corresponde,21527.0
20587.0,,Masculino,21527.0
7950.0,,No corresponde,21528.0
20588.0,,Masculino,21528.0
7951.0,,No corresponde,21529.0
7952.0,,No corresponde,21529.0
7953.0,,No corresponde,21529.0
7954.0,,No corresponde,21529.0
20589.0,,Masculino,21529.0
7956.0,,No corresponde,21530.0
20590.0,,Masculino,21530.0
7957.0,,No corresponde,21531.0
20591.0,,Masculino,21531.0
7958.0,,No corresponde,21532.0
7959.0,,No corresponde,21532.0
20592.0,,Masculino,21532.0
7960.0,,No corresponde,21533.0
20593.0,,Masculino,21533.0
7961.0,,No corresponde,21534.0
20594.0,,Masculino,21534.0
7962.0,,No corresponde,21535.0
20595.0,,Masculino,21535.0
7963.0,,No corresponde,21537.0
20596.0,,Masculino,21537.0
7964.0,,No corresponde,21538.0
20597.0,,Masculino,21538.0
7965.0,,No corresponde,21539.0
20598.0,,Masculino,21539.0
7966.0,,No corresponde,21540.0
21482.0,,Masculino,21540.0
7967.0,,No corresponde,21541.0
20599.0,,Masculino,21541.0
7968.0,,No corresponde,21542.0
21483.0,,Masculino,21542.0
7969.0,,No corresponde,21543.0
20600.0,,Masculino,21543.0
7970.0,,No corresponde,21544.0
21484.0,,Masculino,21544.0
7971.0,,No corresponde,21545.0
20601.0,,Masculino,21545.0
7972.0,,No corresponde,21546.0
21487.0,,Masculino,21546.0
7973.0,,No corresponde,21547.0
21488.0,,Masculino,21547.0
7974.0,,No corresponde,21548.0
7975.0,,No corresponde,21548.0
20602.0,,Masculino,21548.0
7976.0,,No corresponde,21549.0
20603.0,,Femenino,21549.0
7977.0,,No corresponde,21550.0
20604.0,,Masculino,21550.0
7978.0,,No corresponde,21551.0
20605.0,,Masculino,21551.0
7979.0,,No corresponde,21561.0
20606.0,,Masculino,21561.0
7980.0,,No corresponde,21562.0
20607.0,,Masculino,21562.0
7981.0,,No corresponde,21563.0
20608.0,,Masculino,21563.0
7982.0,,No corresponde,21564.0
20609.0,,Femenino,21564.0
7983.0,,No corresponde,21565.0
7984.0,,No corresponde,21565.0
7985.0,,No corresponde,21565.0
20610.0,,Femenino,21565.0
7986.0,,No corresponde,21566.0
7987.0,,No corresponde,21566.0
7988.0,,No corresponde,21566.0
20611.0,,Masculino,21566.0
7989.0,,No corresponde,21567.0
20612.0,,Masculino,21567.0
7991.0,,No corresponde,21568.0
20613.0,,Masculino,21568.0
7992.0,,No corresponde,21569.0
20614.0,,Femenino,21569.0
7993.0,,No corresponde,21570.0
20615.0,,Masculino,21570.0
7994.0,,No corresponde,21571.0
20616.0,,Masculino,21571.0
7995.0,,No corresponde,21572.0
20617.0,,Masculino,21572.0
7996.0,,No corresponde,21573.0
11375.0,,No corresponde,21573.0
11376.0,,No corresponde,21573.0
20618.0,,Masculino,21573.0
20619.0,,Femenino,21573.0
7997.0,,No corresponde,21574.0
7998.0,,No corresponde,21574.0
20620.0,,Masculino,21574.0
7999.0,,No corresponde,21575.0
20621.0,,Masculino,21575.0
8000.0,,No corresponde,21576.0
20622.0,,Masculino,21576.0
8001.0,,No corresponde,21577.0
8002.0,,No corresponde,21577.0
20623.0,,Masculino,21577.0
8003.0,,No corresponde,21578.0
20624.0,,Masculino,21578.0
8004.0,,No corresponde,21579.0
20625.0,,Masculino,21579.0
8005.0,,No corresponde,21580.0
20626.0,,Masculino,21580.0
8006.0,,No corresponde,21586.0
20627.0,,Masculino,21586.0
8007.0,,No corresponde,21587.0
21909.0,,Masculino,21587.0
8008.0,,No corresponde,21588.0
23478.0,,Masculino,21588.0
8009.0,,No corresponde,21589.0
20628.0,,Masculino,21589.0
8010.0,,No corresponde,21591.0
8011.0,,No corresponde,21591.0
20629.0,,Femenino,21591.0
8012.0,,No corresponde,21592.0
20630.0,,Masculino,21592.0
8013.0,,No corresponde,21593.0
20631.0,,Masculino,21593.0
8014.0,,No corresponde,21594.0
8015.0,,No corresponde,21594.0
20632.0,,Masculino,21594.0
8016.0,,No corresponde,21595.0
20633.0,,Femenino,21595.0
8017.0,,No corresponde,21596.0
20634.0,,Masculino,21596.0
8018.0,,No corresponde,21597.0
20635.0,,Masculino,21597.0
8019.0,,No corresponde,21598.0
20636.0,,Masculino,21598.0
8020.0,,No corresponde,21600.0
20637.0,,Masculino,21600.0
8021.0,,No corresponde,21601.0
20638.0,,Masculino,21601.0
8022.0,,No corresponde,21602.0
20639.0,,Masculino,21602.0
8023.0,,No corresponde,21603.0
20640.0,,Masculino,21603.0
8024.0,,No corresponde,21604.0
8025.0,,No corresponde,21604.0
20641.0,,Masculino,21604.0
8026.0,,No corresponde,21605.0
20642.0,,Femenino,21605.0
8027.0,,No corresponde,21606.0
20643.0,,Femenino,21606.0
8028.0,,No corresponde,21607.0
20644.0,,Masculino,21607.0
8029.0,,No corresponde,21608.0
20645.0,,Femenino,21608.0
8030.0,,No corresponde,21615.0
20646.0,,Masculino,21615.0
8031.0,,No corresponde,21616.0
20647.0,,Masculino,21616.0
8032.0,,No corresponde,21617.0
20648.0,,Masculino,21617.0
8033.0,,No corresponde,21618.0
20649.0,,Femenino,21618.0
8034.0,,No corresponde,21622.0
20650.0,,Femenino,21622.0
20651.0,,Masculino,21622.0
8035.0,,No corresponde,21623.0
8036.0,,No corresponde,21623.0
20652.0,,Masculino,21623.0
20653.0,,Masculino,21623.0
8037.0,,No corresponde,21624.0
20654.0,,Masculino,21624.0
8038.0,,No corresponde,21625.0
20655.0,,Masculino,21625.0
20656.0,,Masculino,21625.0
8039.0,,No corresponde,21626.0
20657.0,,Femenino,21626.0
8040.0,,No corresponde,21627.0
20658.0,,Masculino,21627.0
8041.0,,No corresponde,21628.0
20659.0,,Masculino,21628.0
8042.0,,No corresponde,21629.0
20660.0,,Masculino,21629.0
8043.0,,No corresponde,21630.0
8044.0,,No corresponde,21630.0
20661.0,,Masculino,21630.0
20662.0,,Femenino,21630.0
8045.0,,No corresponde,21631.0
20663.0,,Masculino,21631.0
8046.0,,No corresponde,21632.0
20664.0,,Femenino,21632.0
8047.0,,No corresponde,21633.0
20665.0,,Femenino,21633.0
8048.0,,No corresponde,21634.0
20666.0,,Femenino,21634.0
8049.0,,No corresponde,21636.0
20667.0,,Masculino,21636.0
8050.0,,No corresponde,21637.0
20668.0,,Masculino,21637.0
8051.0,,No corresponde,21638.0
20669.0,,Masculino,21638.0
8052.0,,No corresponde,21639.0
8053.0,,No corresponde,21639.0
8054.0,,No corresponde,21639.0
8055.0,,No corresponde,21639.0
20670.0,,Masculino,21639.0
8056.0,,No corresponde,21640.0
20671.0,,Masculino,21640.0
8057.0,,No corresponde,21641.0
20672.0,,Masculino,21641.0
8058.0,,No corresponde,21643.0
20673.0,,Masculino,21643.0
8059.0,,No corresponde,21644.0
20674.0,,Masculino,21644.0
8060.0,,No corresponde,21645.0
20675.0,,Masculino,21645.0
8061.0,,No corresponde,21646.0
20676.0,,Femenino,21646.0
8062.0,,No corresponde,21647.0
20677.0,,Masculino,21647.0
8063.0,,No corresponde,21648.0
20678.0,,Masculino,21648.0
8064.0,,No corresponde,21649.0
20679.0,,Masculino,21649.0
8065.0,,No corresponde,21650.0
20680.0,,Masculino,21650.0
8066.0,,No corresponde,21651.0
8067.0,,No corresponde,21651.0
20681.0,,Masculino,21651.0
8068.0,,No corresponde,21658.0
8069.0,,No corresponde,21658.0
20682.0,,Masculino,21658.0
8070.0,,No corresponde,21659.0
20683.0,,Masculino,21659.0
8071.0,,No corresponde,21660.0
20684.0,,Masculino,21660.0
8072.0,,No corresponde,21661.0
20685.0,,Masculino,21661.0
8073.0,,No corresponde,21662.0
20686.0,,Masculino,21662.0
8074.0,,No corresponde,21663.0
20687.0,,Masculino,21663.0
8075.0,,No corresponde,21664.0
8076.0,,No corresponde,21664.0
8077.0,,No corresponde,21664.0
8078.0,,No corresponde,21664.0
20688.0,,Masculino,21664.0
8079.0,,No corresponde,21665.0
20689.0,,Masculino,21665.0
8080.0,,No corresponde,21666.0
20690.0,,Masculino,21666.0
8081.0,,No corresponde,21667.0
20691.0,,Masculino,21667.0
8082.0,,No corresponde,21673.0
8083.0,,No corresponde,21673.0
8084.0,,No corresponde,21673.0
20692.0,,Masculino,21673.0
8085.0,,No corresponde,21674.0
20693.0,,Masculino,21674.0
8086.0,,No corresponde,21675.0
20694.0,,Femenino,21675.0
8087.0,,No corresponde,21676.0
20695.0,,Masculino,21676.0
8088.0,,No corresponde,21677.0
20696.0,,Masculino,21677.0
8089.0,,No corresponde,21678.0
20697.0,,Masculino,21678.0
8090.0,,No corresponde,21679.0
20698.0,,Masculino,21679.0
8091.0,,No corresponde,21680.0
20699.0,,Masculino,21680.0
8092.0,,No corresponde,21681.0
20700.0,,Femenino,21681.0
8093.0,,No corresponde,21688.0
20701.0,,Masculino,21688.0
8094.0,,No corresponde,21689.0
20702.0,,Femenino,21689.0
8095.0,,No corresponde,21690.0
20703.0,,Masculino,21690.0
8096.0,,No corresponde,21691.0
20704.0,,Masculino,21691.0
8097.0,,No corresponde,21692.0
20705.0,,Masculino,21692.0
8098.0,,No corresponde,21693.0
20706.0,,Femenino,21693.0
8099.0,,No corresponde,21694.0
8100.0,,No corresponde,21694.0
20707.0,,Masculino,21694.0
20708.0,,Masculino,21694.0
8101.0,,No corresponde,21695.0
20709.0,,Masculino,21695.0
8102.0,,No corresponde,21696.0
20710.0,,Masculino,21696.0
8103.0,,No corresponde,21697.0
20711.0,,Masculino,21697.0
8104.0,,No corresponde,21703.0
20712.0,,Masculino,21703.0
8105.0,,No corresponde,21704.0
20713.0,,Masculino,21704.0
8106.0,,No corresponde,21705.0
20714.0,,Masculino,21705.0
8107.0,,No corresponde,21706.0
8108.0,,No corresponde,21706.0
20715.0,,Masculino,21706.0
8109.0,,No corresponde,21707.0
20716.0,,Masculino,21707.0
8110.0,,No corresponde,21708.0
20717.0,,Masculino,21708.0
8111.0,,No corresponde,21709.0
20718.0,,Masculino,21709.0
8112.0,,No corresponde,21710.0
20719.0,,Masculino,21710.0
8113.0,,No corresponde,21718.0
20720.0,,Masculino,21718.0
8114.0,,No corresponde,21719.0
21649.0,,Masculino,21719.0
8115.0,,No corresponde,21720.0
8116.0,,No corresponde,21720.0
20721.0,,Femenino,21720.0
8117.0,,No corresponde,21721.0
8118.0,,No corresponde,21721.0
8119.0,,No corresponde,21721.0
20722.0,,Masculino,21721.0
8120.0,,No corresponde,21722.0
20723.0,,Femenino,21722.0
8121.0,,No corresponde,21723.0
8122.0,,No corresponde,21723.0
8123.0,,No corresponde,21723.0
20724.0,,Masculino,21723.0
8124.0,,No corresponde,21724.0
20725.0,,Masculino,21724.0
8125.0,,No corresponde,21725.0
20726.0,,Masculino,21725.0
8126.0,,No corresponde,21726.0
20727.0,,Masculino,21726.0
8127.0,,No corresponde,21727.0
20728.0,,Masculino,21727.0
8128.0,,No corresponde,21728.0
21263.0,,Masculino,21728.0
8129.0,,No corresponde,21729.0
20729.0,,Masculino,21729.0
8130.0,,No corresponde,21730.0
20730.0,,Masculino,21730.0
8131.0,,No corresponde,21732.0
20731.0,,Masculino,21732.0
8132.0,,No corresponde,21735.0
21910.0,,Masculino,21735.0
8133.0,,No corresponde,21736.0
20732.0,,Masculino,21736.0
8134.0,,No corresponde,21737.0
20733.0,,Masculino,21737.0
8135.0,,No corresponde,21738.0
8136.0,,No corresponde,21738.0
20734.0,,Masculino,21738.0
8137.0,,No corresponde,21740.0
20735.0,,Masculino,21740.0
8138.0,,No corresponde,21741.0
8139.0,,No corresponde,21741.0
8140.0,,No corresponde,21741.0
20736.0,,Masculino,21741.0
8141.0,,No corresponde,21742.0
20737.0,,Masculino,21742.0
8142.0,,No corresponde,21743.0
20738.0,,Masculino,21743.0
8143.0,,No corresponde,21744.0
20739.0,,Masculino,21744.0
8144.0,,No corresponde,21745.0
20740.0,,Masculino,21745.0
8145.0,,No corresponde,21746.0
20741.0,,Masculino,21746.0
8146.0,,No corresponde,21747.0
20742.0,,Masculino,21747.0
8147.0,,No corresponde,21748.0
20743.0,,Masculino,21748.0
8148.0,,No corresponde,21749.0
20744.0,,Masculino,21749.0
8149.0,,No corresponde,21750.0
20745.0,,Masculino,21750.0
8150.0,,No corresponde,21751.0
20746.0,,Femenino,21751.0
8151.0,,No corresponde,21752.0
20747.0,,Masculino,21752.0
8152.0,,No corresponde,21753.0
20752.0,,Femenino,21753.0
8153.0,,No corresponde,21754.0
20753.0,,Masculino,21754.0
8154.0,,No corresponde,21755.0
8155.0,,No corresponde,21755.0
20754.0,,Masculino,21755.0
8156.0,,No corresponde,21756.0
20755.0,,Femenino,21756.0
8157.0,,No corresponde,21757.0
20748.0,,Femenino,21757.0
8158.0,,No corresponde,21758.0
20749.0,,Masculino,21758.0
8159.0,,No corresponde,21759.0
20750.0,,Masculino,21759.0
8160.0,,No corresponde,21760.0
20751.0,,Masculino,21760.0
8161.0,,No corresponde,21761.0
8162.0,,No corresponde,21761.0
20756.0,,Masculino,21761.0
8163.0,,No corresponde,21762.0
20757.0,,Masculino,21762.0
8164.0,,No corresponde,21763.0
20758.0,,Masculino,21763.0
8165.0,,No corresponde,21764.0
8166.0,,No corresponde,21764.0
8167.0,,No corresponde,21764.0
20759.0,,Masculino,21764.0
8168.0,,No corresponde,21765.0
20760.0,,Masculino,21765.0
8169.0,,No corresponde,21766.0
20761.0,,Masculino,21766.0
8170.0,,No corresponde,21767.0
20762.0,,Masculino,21767.0
8171.0,,No corresponde,21768.0
20763.0,,Masculino,21768.0
8172.0,,No corresponde,21769.0
20764.0,,Femenino,21769.0
8173.0,,No corresponde,21771.0
20765.0,,Masculino,21771.0
8174.0,,No corresponde,21772.0
20768.0,,Femenino,21772.0
8175.0,,No corresponde,21773.0
21489.0,,Masculino,21773.0
8176.0,,No corresponde,21774.0
21500.0,,Masculino,21774.0
8177.0,,No corresponde,21775.0
20769.0,,Masculino,21775.0
8178.0,,No corresponde,21776.0
21501.0,,Masculino,21776.0
8179.0,,No corresponde,21777.0
20770.0,,Masculino,21777.0
8180.0,,No corresponde,21778.0
20771.0,,Masculino,21778.0
8181.0,,No corresponde,21779.0
20772.0,,Masculino,21779.0
8182.0,,No corresponde,21780.0
21502.0,,Femenino,21780.0
8183.0,,No corresponde,21781.0
21503.0,,Masculino,21781.0
8184.0,,No corresponde,21782.0
20773.0,,Masculino,21782.0
8185.0,,No corresponde,21783.0
21504.0,,Masculino,21783.0
8186.0,,No corresponde,21784.0
20774.0,,Masculino,21784.0
8187.0,,No corresponde,21785.0
20775.0,,Femenino,21785.0
8188.0,,No corresponde,21786.0
20776.0,,Masculino,21786.0
8189.0,,No corresponde,21787.0
21432.0,,Masculino,21787.0
8190.0,,No corresponde,21788.0
8191.0,,No corresponde,21788.0
21433.0,,Masculino,21788.0
8192.0,,No corresponde,21789.0
21436.0,,Masculino,21789.0
8193.0,,No corresponde,21790.0
21437.0,,Masculino,21790.0
8194.0,,No corresponde,21791.0
21438.0,,Masculino,21791.0
8195.0,,No corresponde,21792.0
21439.0,,Masculino,21792.0
8196.0,,No corresponde,21793.0
20777.0,,Masculino,21793.0
8197.0,,No corresponde,21794.0
20778.0,,Masculino,21794.0
8198.0,,No corresponde,21795.0
20779.0,,Masculino,21795.0
8199.0,,No corresponde,21796.0
20780.0,,Masculino,21796.0
8200.0,,No corresponde,21797.0
21440.0,,Femenino,21797.0
8201.0,,No corresponde,21798.0
20781.0,,Masculino,21798.0
8202.0,,No corresponde,21799.0
20782.0,,Masculino,21799.0
8203.0,,No corresponde,21800.0
20783.0,,Femenino,21800.0
8204.0,,No corresponde,21801.0
